sentence_group,wh,gap,levels_of_embedding,condition,main_clause,complementiser,embedding_1,embedding_2,embedding_3,embedding_4,subject,verb,object,continuation,main_clause_surprisal,main_clause_surprisal_mean,complementiser_surprisal,complementiser_surprisal_mean,embedding_1_surprisal,embedding_1_surprisal_mean,embedding_2_surprisal,embedding_2_surprisal_mean,embedding_3_surprisal,embedding_3_surprisal_mean,subject_surprisal,subject_surprisal_mean,verb_surprisal,verb_surprisal_mean,object_surprisal,object_surprisal_mean,continuation_surprisal,continuation_surprisal_mean,semi_local_surprisal_mean,global_surprisal_mean
53,no,yes,4,-wh_gap,He reported,that,the sailor believed,the man believed,he knew,the man saw,,could abandon,his comrades,on the sinking ship.,8.582732,10.45713,2.374054,2.374054,2.664676,8.899889,3.15275,5.834911666666667,2.478671,4.6590964999999995,,,7.663546,10.9983425,2.205765,6.7415389999999995,5.007141,4.124162,6.497051375,6.77828
53,no,no,4,-wh_no_gap,He reported,that,the sailor believed,the man believed,he knew,the man saw,the pirate,could abandon,his comrades,on the sinking ship.,8.582732,10.45713,2.374054,2.374054,2.664676,8.899889,3.15275,5.834911666666667,2.478671,4.6590964999999995,4.015225,7.178554500000001,8.354059,10.938825999999999,2.082901,6.706847499999999,5.199812,4.195547,6.6430644,6.821026333333332
53,yes,yes,4,+wh_gap,He reported,who,the sailor believed,the man believed,he knew,the man saw,,could abandon,his comrades,on the sinking ship.,8.582732,10.45713,12.869993,12.869993,4.073953,8.69674,6.695465,6.4679356666666665,4.32274,5.1758755,,,10.351674,12.748137499999999,2.663177,6.9296735,4.705105,4.1030282499999995,6.970966874999999,7.652513999999999
53,yes,no,4,+wh_no_gap,He reported,who,the sailor believed,the man believed,he knew,the man saw,the pirate,could abandon,his comrades,on the sinking ship.,8.582732,10.45713,12.869993,12.869993,4.073953,8.69674,6.695465,6.4679356666666665,4.32274,5.1758755,7.2475,9.2380165,8.894746,13.033569,4.263076,7.6744595,4.969123,4.207026,7.672019400000001,7.9214392857142855
52,no,yes,0,-wh_gap,They know,that,,,,,,might have reassured,his client,last night.,9.39695,8.646473,2.878176,2.878176,,,,,,,,,12.731097,11.394515333333333,8.120263,9.0014195,8.791054,5.935608,9.151085857142858,8.4228723
52,no,no,0,-wh_no_gap,They know,that,,,,,the lawyer,might have reassured,his client,last night.,9.39695,8.646473,2.878158,2.878158,,,,,,,3.625604,8.9448785,7.985379,8.648434,6.700314,4.073503,8.572955,5.6772645,7.037399333333333,6.958974833333336
52,yes,yes,0,+wh_gap,They know,who,,,,,,might have reassured,his client,last night.,9.39695,8.646473,5.464134,5.464134,,,,,,,,,9.862176,10.381599666666666,8.978375,9.3088745,6.615141,4.7446495,8.464549571428572,8.2008927
52,yes,no,0,+wh_no_gap,They know,who,,,,,the lawyer,might have reassured,his client,last night.,9.39695,8.646473,5.464138,5.464138,,,,,,,4.252008,7.879749,8.294922,10.872306,10.44289,6.4524065,7.69098,5.150611,7.953605666666667,7.8616279166666665
52,no,yes,1,-wh_gap,They know,that,the man said,,,,,might have reassured,his client,last night.,9.396972,8.646479,2.878197,2.878197,3.62555,6.977429666666667,,,,,,,13.351771,11.127499333333333,5.163999,6.3553035,9.057156,5.945501,8.283443857142856,7.622119307692308
52,no,no,1,-wh_no_gap,They know,that,the man said,,,,the lawyer,might have reassured,his client,last night.,9.396978,8.64648,2.878192,2.878192,3.625553,6.977436,,,,,4.002763,8.870128000000001,7.70777,8.647274666666666,5.637732,3.604514,9.334457,5.9949520000000005,6.986779111111112,6.932298133333334
52,yes,yes,1,+wh_gap,They know,who,the man said,,,,,might have reassured,his client,last night.,9.396972,8.646479,5.464167,5.464167,4.252055,6.077829333333334,,,,,,,12.419522,11.337593333333333,7.088829,7.5963235000000005,8.390095,5.4607545,8.589562285714285,7.778273
52,yes,no,1,+wh_no_gap,They know,who,the man said,,,,the lawyer,might have reassured,his client,last night.,9.396978,8.64648,5.464162,5.464162,4.252062,6.077825666666667,,,,,6.594117,9.3357045,9.372295,10.560059,8.297971,5.0185455,9.397618,5.9263295,8.02681511111111,7.548795666666666
52,no,yes,2,-wh_gap,They know,that,the man said,the neighbors thought,,,,might have reassured,his client,last night.,9.396978,8.64648,2.878192,2.878192,3.625553,6.977436,4.002763,8.728534999999999,,,,,14.130584,11.532195333333334,5.937393,7.468329,10.250015,6.2699074999999995,8.867579857142857,8.08513275
52,no,no,2,-wh_no_gap,They know,that,the man said,the neighbors thought,,,the lawyer,might have reassured,his client,last night.,9.396978,8.64648,2.878192,2.878192,3.625553,6.977436,4.002763,8.728534999999999,,,3.127394,8.60079,6.782663,8.535092333333333,5.936375,4.4302915,9.792034,6.1762615,7.113329222222223,7.2949459999999995
52,yes,yes,2,+wh_gap,They know,who,the man said,the neighbors thought,,,,might have reassured,his client,last night.,9.396978,8.64648,5.464162,5.464162,4.252062,6.077825666666667,6.594117,9.107823666666667,,,,,7.035739,10.097293666666667,7.388428,8.4785355,9.000182,5.630161,8.358467714285714,7.9264589999999995
52,yes,no,2,+wh_no_gap,They know,who,the man said,the neighbors thought,,,the lawyer,might have reassured,his client,last night.,9.396978,8.64648,5.464162,5.464162,4.252062,6.077825666666667,6.594117,9.107823666666667,,,5.744972,10.0748585,6.457912,9.868482,8.358901,5.580054499999999,9.394457,5.9473775,8.090003000000001,7.84022761111111
52,no,yes,3,-wh_gap,They know,that,the man said,the neighbors thought,they knew,,,might have reassured,his client,last night.,9.396978,8.64648,2.878192,2.878192,3.625553,6.977436,4.002763,8.728534999999999,2.929809,4.7008435,,,15.526907,12.317387666666667,5.802909,7.480994,10.828898,6.332751,9.225664714285713,7.848355833333334
52,no,no,3,-wh_no_gap,They know,that,the man said,the neighbors thought,they knew,,the lawyer,might have reassured,his client,last night.,9.396978,8.64648,2.878192,2.878192,3.625553,6.977436,4.002763,8.728534999999999,2.929809,4.7008435,3.354202,8.141549,11.106181,10.136055,5.923079,4.5478890000000005,10.001768,6.178635,7.571590111111111,7.241753149999999
52,yes,yes,3,+wh_gap,They know,who,the man said,the neighbors thought,they knew,,,might have reassured,his client,last night.,9.396978,8.64648,5.464162,5.464162,4.252062,6.077825666666667,6.594117,9.107823666666667,2.221535,4.13929,,,12.928972,12.063569333333334,7.019303,8.2451785,9.777467,5.927689,9.219491857142858,7.840505166666666
52,yes,no,3,+wh_no_gap,They know,who,the man said,the neighbors thought,they knew,,the lawyer,might have reassured,his client,last night.,9.396978,8.64648,5.464162,5.464162,4.252062,6.077825666666667,6.594117,9.107823666666667,2.221535,4.13929,7.640128,10.4745755,10.555279,10.751526666666669,7.739029,5.4968005,9.439452,5.956504,8.456704444444446,7.635149499999999
52,no,yes,4,-wh_gap,They know,that,the man said,the neighbors thought,they knew,the woman noticed,,might have reassured,his client,last night.,9.396978,8.64648,2.878192,2.878192,3.625553,6.977436,4.002763,8.728534999999999,2.929809,4.7008435,,,15.526907,12.317387666666667,5.802909,7.480994,10.828898,6.332751,9.225664714285713,7.848355833333334
52,no,no,4,-wh_no_gap,They know,that,the man said,the neighbors thought,they knew,the woman noticed,the lawyer,might have reassured,his client,last night.,9.396978,8.64648,2.878192,2.878192,3.625553,6.977436,4.002763,8.728534999999999,2.929809,4.7008435,3.354202,8.141549,11.106181,10.136055,5.923079,4.5478890000000005,10.001768,6.178635,7.571590111111111,7.241753149999999
52,yes,yes,4,+wh_gap,They know,who,the man said,the neighbors thought,they knew,the woman noticed,,might have reassured,his client,last night.,9.396978,8.64648,5.464162,5.464162,4.252062,6.077825666666667,6.594117,9.107823666666667,2.221535,4.13929,,,12.928972,12.063569333333334,7.019303,8.2451785,9.777467,5.927689,9.219491857142858,7.840505166666666
52,yes,no,4,+wh_no_gap,They know,who,the man said,the neighbors thought,they knew,the woman noticed,the lawyer,might have reassured,his client,last night.,9.396978,8.64648,5.464162,5.464162,4.252062,6.077825666666667,6.594117,9.107823666666667,2.221535,4.13929,7.640128,10.4745755,10.555279,10.751526666666669,7.739029,5.4968005,9.439452,5.956504,8.456704444444446,7.635149499999999
51,no,yes,0,-wh_gap,She knows,that,,,,,,should thank,the cook,in the mess hall.,9.588393,9.067896000000001,3.373155,3.373155,,,,,,,,,12.184221,14.169635000000001,3.961218,9.41356,5.425634,5.4134665,8.602532,8.211745727272726
51,no,no,0,-wh_no_gap,She knows,that,,,,,the soldier,should thank,the cook,in the mess hall.,9.588382,9.067893,3.373128,3.373128,,,,,,,4.094763,8.7127515,7.951305,9.4785775,2.951034,8.173347,5.379856,4.647711999999999,7.132019999999999,7.140701076923076
51,yes,yes,0,+wh_gap,She knows,who,,,,,,should thank,the cook,in the mess hall.,9.588393,9.067896000000001,6.179725,6.179725,,,,,,,,,9.757485,10.93892,3.397042,9.385704,5.641672,5.366643,7.7644775,7.857394272727273
51,yes,no,0,+wh_no_gap,She knows,who,,,,,the soldier,should thank,the cook,in the mess hall.,9.588382,9.067893,6.179819,6.179819,,,,,,,4.654308,8.052768,9.468611,10.267328,5.833314,10.6825705,5.443234,4.427609500000001,7.571577100000001,7.694721230769231
51,no,yes,1,-wh_gap,She knows,that,the captain said,,,,,should thank,the cook,in the mess hall.,9.588377,9.0678855,3.373129,3.373129,4.094771,9.008800666666666,,,,,,,13.77824,14.650798,3.908333,8.6258755,5.601079,5.25854,8.448438375,8.294486357142857
51,no,no,1,-wh_no_gap,She knows,that,the captain said,,,,the soldier,should thank,the cook,in the mess hall.,9.588377,9.0678855,3.373129,3.373129,4.094771,9.008800666666666,,,,,4.763949,8.7486905,4.616176,7.779472500000001,2.588522,7.794646,5.406912,4.5149815,6.6705544,7.202552875
51,yes,yes,1,+wh_gap,She knows,who,the captain said,,,,,should thank,the cook,in the mess hall.,9.588377,9.0678855,6.17982,6.17982,4.654325,9.538529333333333,,,,,,,10.198794,11.5772565,3.995434,8.984513,5.694323,5.0214609999999995,7.651172875,8.152897285714285
51,yes,no,1,+wh_no_gap,She knows,who,the captain said,,,,the soldier,should thank,the cook,in the mess hall.,9.588377,9.0678855,6.17982,6.17982,4.654325,9.538529333333333,,,,,6.78755,8.9839495,7.154321,8.9761905,6.218507,10.378165,5.749685,4.390185000000001,7.423735000000001,7.9480330625
51,no,yes,2,-wh_gap,She knows,that,the captain said,the pilot thought,,,,should thank,the cook,in the mess hall.,9.588377,9.0678855,3.373129,3.373129,4.094771,9.008800666666666,4.763949,7.892649333333334,,,,,15.144275,14.9004615,2.840707,8.183988,5.748391,5.038592749999999,8.29040875,8.14920705882353
51,no,no,2,-wh_no_gap,She knows,that,the captain said,the pilot thought,,,the soldier,should thank,the cook,in the mess hall.,9.588377,9.0678855,3.373129,3.373129,4.094771,9.008800666666666,4.763949,7.892649333333334,,,2.954343,8.1293905,5.66647,8.687081500000001,2.838786,7.579369999999999,5.429771,4.58980475,6.715090299999998,7.334955421052633
51,yes,yes,2,+wh_gap,She knows,who,the captain said,the pilot thought,,,,should thank,the cook,in the mess hall.,9.588377,9.0678855,6.17982,6.17982,4.654325,9.538529333333333,6.78755,7.782272,,,,,8.178616,10.9821165,3.287398,8.863276,5.654668,4.67091875,7.296807500000001,7.9207326470588235
51,yes,no,2,+wh_no_gap,She knows,who,the captain said,the pilot thought,,,the soldier,should thank,the cook,in the mess hall.,9.588377,9.0678855,6.17982,6.17982,4.654325,9.538529333333333,6.78755,7.782272,,,5.847544,9.4969185,5.156053,8.497677,4.948909,9.176478,5.606489,4.3783695,7.1855625000000005,7.7965063157894745
51,no,yes,3,-wh_gap,She knows,that,the captain said,the pilot thought,he knew,,,should thank,the cook,in the mess hall.,9.588377,9.0678855,3.373129,3.373129,4.094771,9.008800666666666,4.763949,7.892649333333334,1.650908,4.286843,,,15.076228,14.561034,2.648365,8.045733,5.687787,4.93879325,8.121088375,7.6713496315789484
51,no,no,3,-wh_no_gap,She knows,that,the captain said,the pilot thought,he knew,,the soldier,should thank,the cook,in the mess hall.,9.588377,9.0678855,3.373129,3.373129,4.094771,9.008800666666666,4.763949,7.892649333333334,1.650908,4.286843,2.838889,7.7474775,10.303203,11.096958,2.504713,7.537100000000001,5.385459,4.5776605,7.1073713,7.231459476190475
51,yes,yes,3,+wh_gap,She knows,who,the captain said,the pilot thought,he knew,,,should thank,the cook,in the mess hall.,9.588377,9.0678855,6.17982,6.17982,4.654325,9.538529333333333,6.78755,7.782272,1.746531,4.6667155000000005,,,12.862051,12.8774655,2.993914,8.701536,5.2373,4.5934437500000005,7.69147225,7.744379157894737
51,yes,no,3,+wh_no_gap,She knows,who,the captain said,the pilot thought,he knew,,the soldier,should thank,the cook,in the mess hall.,9.588377,9.0678855,6.17982,6.17982,4.654325,9.538529333333333,6.78755,7.782272,1.746531,4.6667155000000005,6.439443,9.0468595,9.407236,10.225394999999999,3.824095,8.752521999999999,5.210918,4.3190955,7.3325935,7.568445761904761
51,no,yes,4,-wh_gap,She knows,that,the captain said,the pilot thought,he knew,the man saw,,should thank,the cook,in the mess hall.,9.588377,9.0678855,3.373129,3.373129,4.094771,9.008800666666666,4.763949,7.892649333333334,1.650908,4.286843,,,15.076228,14.561034,2.648365,8.045733,5.687787,4.93879325,8.121088375,7.6713496315789484
51,no,no,4,-wh_no_gap,She knows,that,the captain said,the pilot thought,he knew,the man saw,the soldier,should thank,the cook,in the mess hall.,9.588377,9.0678855,3.373129,3.373129,4.094771,9.008800666666666,4.763949,7.892649333333334,1.650908,4.286843,2.838889,7.7474775,10.303203,11.096958,2.504713,7.537100000000001,5.385459,4.5776605,7.1073713,7.231459476190475
51,yes,yes,4,+wh_gap,She knows,who,the captain said,the pilot thought,he knew,the man saw,,should thank,the cook,in the mess hall.,9.588377,9.0678855,6.17982,6.17982,4.654325,9.538529333333333,6.78755,7.782272,1.746531,4.6667155000000005,,,12.862051,12.8774655,2.993914,8.701536,5.2373,4.5934437500000005,7.69147225,7.744379157894737
51,yes,no,4,+wh_no_gap,She knows,who,the captain said,the pilot thought,he knew,the man saw,the soldier,should thank,the cook,in the mess hall.,9.588377,9.0678855,6.17982,6.17982,4.654325,9.538529333333333,6.78755,7.782272,1.746531,4.6667155000000005,6.439443,9.0468595,9.407236,10.225394999999999,3.824095,8.752521999999999,5.210918,4.3190955,7.3325935,7.568445761904761
50,no,yes,0,-wh_gap,He knows,that,,,,,,might interrogate,the suspect,in the basement.,8.582737,8.6585565,2.922574,2.922574,,,,,,,,,11.787209,11.467243666666668,4.683798,6.344245000000001,4.395778,5.922008333333333,8.10703075,7.735993909090909
50,no,no,0,-wh_no_gap,He knows,that,,,,,the police,might interrogate,the suspect,in the basement.,8.582738,8.6585355,2.922582,2.922582,,,,,,,3.684004,6.1993605,7.183436,6.561971333333333,5.070469,4.2424315,4.033448,5.542798666666667,5.719789400000001,5.956734384615386
50,yes,yes,0,+wh_gap,He knows,who,,,,,,might interrogate,the suspect,in the basement.,8.582737,8.6585565,6.314424,6.314424,,,,,,,,,9.827519,8.777313333333334,5.804369,6.104577000000001,4.505917,5.802669333333334,6.9936377499999995,7.234603545454546
50,yes,no,0,+wh_no_gap,He knows,who,,,,,the police,might interrogate,the suspect,in the basement.,8.582738,8.6585355,6.31441,6.31441,,,,,,,4.333641,7.1407795,8.67143,6.785882000000001,7.531088,5.339423999999999,2.664327,5.376985666666666,6.144901,6.544653153846155
50,no,yes,1,-wh_gap,He knows,that,the inspector believed,,,,,might interrogate,the suspect,in the basement.,8.582732,8.658538,2.922593,2.922593,3.684015,12.295584333333332,,,,,,,15.449107,11.934707333333334,4.315963,4.657992999999999,4.620835,5.500089666666667,7.702547124999999,8.481914214285712
50,no,no,1,-wh_no_gap,He knows,that,the inspector believed,,,,the police,might interrogate,the suspect,in the basement.,8.582732,8.658538,2.922593,2.922593,3.684015,12.295584333333332,,,,,2.896212,5.1615424999999995,7.814131,7.177054000000001,4.0001,3.801687,4.38013,5.174606,5.4981439,7.0067413125
50,yes,yes,1,+wh_gap,He knows,who,the inspector believed,,,,,might interrogate,the suspect,in the basement.,8.582732,8.658538,6.31441,6.31441,4.333633,11.235546,,,,,,,8.915866,8.497307333333334,5.042256,4.818416,4.738131,5.530234,6.464931999999999,7.789827142857142
