sentence_group,wh,gap,levels_of_embedding,condition,main_clause,complementiser,embedding_1,embedding_2,embedding_3,embedding_4,subject,verb,object,continuation,main_clause_surprisal,main_clause_surprisal_mean,complementiser_surprisal,complementiser_surprisal_mean,embedding_1_surprisal,embedding_1_surprisal_mean,embedding_2_surprisal,embedding_2_surprisal_mean,embedding_3_surprisal,embedding_3_surprisal_mean,subject_surprisal,subject_surprisal_mean,verb_surprisal,verb_surprisal_mean,object_surprisal,object_surprisal_mean,continuation_surprisal,continuation_surprisal_mean,semi_local_surprisal_mean,global_surprisal_mean
54,no,yes,3,-wh_gap,They reported,that,the man said,the old woman told him,she knew,,,could have promoted,the accountant,last quarter.,6.37172,8.83521,1.06934,1.06934,2.41116,7.423946666666666,4.64906,7.880645999999999,6.08387,8.132735,,,9.95168,9.074716666666667,2.92461,10.035805,14.3545,12.92025,10.448037142857144,8.490828
54,no,no,3,-wh_no_gap,They reported,that,the man said,the old woman told him,she knew,,the boss,could have promoted,the accountant,last quarter.,6.37172,8.83521,1.06934,1.06934,2.41116,7.423946666666666,4.64906,7.880645999999999,6.08387,8.132735,5.35757,9.712385,11.6672,9.646556666666667,2.92461,10.035805,14.3545,12.92025,10.475172222222222,8.679856818181817
54,yes,yes,3,+wh_gap,They reported,who,the man said,the old woman told him,she knew,,,could have promoted,the accountant,last quarter.,6.37172,8.83521,12.4486,12.4486,8.96323,8.627476666666666,4.64906,7.880645999999999,6.08387,8.132735,,,9.95168,9.074716666666667,2.92461,10.035805,14.3545,12.92025,10.448037142857144,9.2403205
54,yes,no,3,+wh_no_gap,They reported,who,the man said,the old woman told him,she knew,,the boss,could have promoted,the accountant,last quarter.,6.37172,8.83521,12.4486,12.4486,8.96323,8.627476666666666,4.64906,7.880645999999999,6.08387,8.132735,5.35757,9.712385,11.6672,9.646556666666667,2.92461,10.035805,14.3545,12.92025,10.475172222222222,9.361213636363637
54,no,yes,4,-wh_gap,They reported,that,the man said,the old woman told him,she knew,he noticed,,could have promoted,the accountant,last quarter.,6.37172,8.83521,1.06934,1.06934,2.41116,7.423946666666666,4.64906,7.880645999999999,6.08387,8.132735,,,9.95168,9.074716666666667,2.92461,10.035805,14.3545,12.92025,10.448037142857144,8.490828
54,no,no,4,-wh_no_gap,They reported,that,the man said,the old woman told him,she knew,he noticed,the boss,could have promoted,the accountant,last quarter.,6.37172,8.83521,1.06934,1.06934,2.41116,7.423946666666666,4.64906,7.880645999999999,6.08387,8.132735,5.35757,9.712385,11.6672,9.646556666666667,2.92461,10.035805,14.3545,12.92025,10.475172222222222,8.679856818181817
54,yes,yes,4,+wh_gap,They reported,who,the man said,the old woman told him,she knew,he noticed,,could have promoted,the accountant,last quarter.,6.37172,8.83521,12.4486,12.4486,8.96323,8.627476666666666,4.64906,7.880645999999999,6.08387,8.132735,,,9.95168,9.074716666666667,2.92461,10.035805,14.3545,12.92025,10.448037142857144,9.2403205
54,yes,no,4,+wh_no_gap,They reported,who,the man said,the old woman told him,she knew,he noticed,the boss,could have promoted,the accountant,last quarter.,6.37172,8.83521,12.4486,12.4486,8.96323,8.627476666666666,4.64906,7.880645999999999,6.08387,8.132735,5.35757,9.712385,11.6672,9.646556666666667,2.92461,10.035805,14.3545,12.92025,10.475172222222222,9.361213636363637
53,no,yes,0,-wh_gap,He reported,that,,,,,,could abandon,his comrades,on the sinking ship.,4.43708,7.66969,1.2922,1.2922,,,,,,,,,8.42967,12.549485,4.73507,8.481584999999999,6.26604,6.9095625,8.71254875,7.848360909090909
53,no,no,0,-wh_no_gap,He reported,that,,,,,the pirate,could abandon,his comrades,on the sinking ship.,4.43708,7.66969,1.2922,1.2922,,,,,,,2.05663,8.649915,11.4663,13.77755,4.73507,8.481584999999999,6.26604,6.9095625,8.945635,8.16061
53,yes,yes,0,+wh_gap,He reported,who,,,,,,could abandon,his comrades,on the sinking ship.,4.43708,7.66969,12.6639,12.6639,,,,,,,,,7.13325,11.681025,4.73507,8.481584999999999,6.26604,6.9095625,8.49543375,8.72425
53,yes,no,0,+wh_no_gap,He reported,who,,,,,the pirate,could abandon,his comrades,on the sinking ship.,4.43708,7.66969,12.6639,12.6639,,,,,,,8.96323,11.816714999999999,11.4663,13.77755,4.73507,8.481584999999999,6.26604,6.9095625,9.578994999999999,9.522556153846153
53,no,yes,1,-wh_gap,He reported,that,the sailor believed,,,,,could abandon,his comrades,on the sinking ship.,4.43708,7.66969,1.2922,1.2922,2.05663,10.676943333333332,,,,,,,9.64821,12.826554999999999,4.73507,8.481584999999999,6.26604,6.9095625,8.781816249999999,8.494067142857142
53,no,no,1,-wh_no_gap,He reported,that,the sailor believed,,,,the pirate,could abandon,his comrades,on the sinking ship.,4.43708,7.66969,1.2922,1.2922,2.05663,10.676943333333332,,,,,3.87627,9.214535,11.4663,13.77755,4.73507,8.481584999999999,6.26604,6.9095625,9.058558999999999,8.703
53,yes,yes,1,+wh_gap,He reported,who,the sailor believed,,,,,could abandon,his comrades,on the sinking ship.,4.43708,7.66969,12.6639,12.6639,8.96323,12.558076666666665,,,,,,,9.64821,12.826554999999999,4.73507,8.481584999999999,6.26604,6.9095625,8.781816249999999,9.70943142857143
53,yes,no,1,+wh_no_gap,He reported,who,the sailor believed,,,,the pirate,could abandon,his comrades,on the sinking ship.,4.43708,7.66969,12.6639,12.6639,8.96323,12.558076666666665,,,,,3.87627,9.214535,11.4663,13.77755,4.73507,8.481584999999999,6.26604,6.9095625,9.058558999999999,9.76644375
53,no,yes,2,-wh_gap,He reported,that,the sailor believed,the man believed,,,,could abandon,his comrades,on the sinking ship.,4.43708,7.66969,1.2922,1.2922,2.05663,10.676943333333332,3.87627,9.466523333333333,,,,,9.64821,12.826554999999999,4.73507,8.481584999999999,6.26604,6.9095625,8.781816249999999,8.66567705882353
53,no,no,2,-wh_no_gap,He reported,that,the sailor believed,the man believed,,,the pirate,could abandon,his comrades,on the sinking ship.,4.43708,7.66969,1.2922,1.2922,2.05663,10.676943333333332,3.87627,9.466523333333333,,,3.87627,9.214535,11.4663,13.77755,4.73507,8.481584999999999,6.26604,6.9095625,9.058558999999999,8.823556315789475
53,yes,yes,2,+wh_gap,He reported,who,the sailor believed,the man believed,,,,could abandon,his comrades,on the sinking ship.,4.43708,7.66969,12.6639,12.6639,8.96323,12.558076666666665,3.87627,9.466523333333333,,,,,9.64821,12.826554999999999,4.73507,8.481584999999999,6.26604,6.9095625,8.781816249999999,9.666565294117646
53,yes,no,2,+wh_no_gap,He reported,who,the sailor believed,the man believed,,,the pirate,could abandon,his comrades,on the sinking ship.,4.43708,7.66969,12.6639,12.6639,8.96323,12.558076666666665,3.87627,9.466523333333333,,,3.87627,9.214535,11.4663,13.77755,4.73507,8.481584999999999,6.26604,6.9095625,9.058558999999999,9.719087894736841
53,no,yes,3,-wh_gap,He reported,that,the sailor believed,the man believed,he knew,,,could abandon,his comrades,on the sinking ship.,4.43708,7.66969,1.2922,1.2922,2.05663,10.676943333333332,3.87627,9.466523333333333,5.20607,7.922435,,,10.0111,13.049949999999999,4.73507,8.481584999999999,6.26604,6.9095625,8.837665,8.610956315789474
53,no,no,3,-wh_no_gap,He reported,that,the sailor believed,the man believed,he knew,,the pirate,could abandon,his comrades,on the sinking ship.,4.43708,7.66969,1.2922,1.2922,2.05663,10.676943333333332,3.87627,9.466523333333333,5.20607,7.922435,5.05217,9.793485,11.4663,13.77755,4.73507,8.481584999999999,6.26604,6.9095625,9.174349,8.792873333333333
53,yes,yes,3,+wh_gap,He reported,who,the sailor believed,the man believed,he knew,,,could abandon,his comrades,on the sinking ship.,4.43708,7.66969,12.6639,12.6639,8.96323,12.558076666666665,3.87627,9.466523333333333,5.20607,7.922435,,,10.0111,13.049949999999999,4.73507,8.481584999999999,6.26604,6.9095625,8.837665,9.506487894736841
53,yes,no,3,+wh_no_gap,He reported,who,the sailor believed,the man believed,he knew,,the pirate,could abandon,his comrades,on the sinking ship.,4.43708,7.66969,12.6639,12.6639,8.96323,12.558076666666665,3.87627,9.466523333333333,5.20607,7.922435,5.05217,9.793485,11.4663,13.77755,4.73507,8.481584999999999,6.26604,6.9095625,9.174349,9.60311619047619
53,no,yes,4,-wh_gap,He reported,that,the sailor believed,the man believed,he knew,the man saw,,could abandon,his comrades,on the sinking ship.,4.43708,7.66969,1.2922,1.2922,2.05663,10.676943333333332,3.87627,9.466523333333333,5.20607,7.922435,,,10.0111,13.049949999999999,4.73507,8.481584999999999,6.26604,6.9095625,8.837665,8.610956315789474
53,no,no,4,-wh_no_gap,He reported,that,the sailor believed,the man believed,he knew,the man saw,the pirate,could abandon,his comrades,on the sinking ship.,4.43708,7.66969,1.2922,1.2922,2.05663,10.676943333333332,3.87627,9.466523333333333,5.20607,7.922435,5.05217,9.793485,11.4663,13.77755,4.73507,8.481584999999999,6.26604,6.9095625,9.174349,8.792873333333333
53,yes,yes,4,+wh_gap,He reported,who,the sailor believed,the man believed,he knew,the man saw,,could abandon,his comrades,on the sinking ship.,4.43708,7.66969,12.6639,12.6639,8.96323,12.558076666666665,3.87627,9.466523333333333,5.20607,7.922435,,,10.0111,13.049949999999999,4.73507,8.481584999999999,6.26604,6.9095625,8.837665,9.506487894736841
53,yes,no,4,+wh_no_gap,He reported,who,the sailor believed,the man believed,he knew,the man saw,the pirate,could abandon,his comrades,on the sinking ship.,4.43708,7.66969,12.6639,12.6639,8.96323,12.558076666666665,3.87627,9.466523333333333,5.20607,7.922435,5.05217,9.793485,11.4663,13.77755,4.73507,8.481584999999999,6.26604,6.9095625,9.174349,9.60311619047619
52,no,yes,0,-wh_gap,They know,that,,,,,,might have reassured,his client,last night.,6.37172,9.13681,3.79528,3.79528,,,,,,,,,9.96596,11.045093333333334,6.06494,8.66447,14.9792,10.9776,10.345631428571428,9.448832
52,no,no,0,-wh_no_gap,They know,that,,,,,the lawyer,might have reassured,his client,last night.,6.37172,9.13681,3.79528,3.79528,,,,,,,2.53449,9.306194999999999,12.7476,11.94223,6.06494,8.66447,14.9792,10.9776,10.413691111111111,9.649343333333334
52,yes,yes,0,+wh_gap,They know,who,,,,,,might have reassured,his client,last night.,6.37172,9.13681,7.38908,7.38908,,,,,,,,,9.00709,10.632430000000001,6.06494,8.66447,14.9792,10.9776,10.168775714285715,9.684413
52,yes,no,0,+wh_no_gap,They know,who,,,,,the lawyer,might have reassured,his client,last night.,6.37172,9.13681,7.38908,7.38908,,,,,,,5.01207,10.019085,12.7476,11.94223,6.06494,8.66447,14.9792,10.9776,10.572111111111111,10.067641666666667
52,no,yes,1,-wh_gap,They know,that,the man said,,,,,might have reassured,his client,last night.,6.37172,9.13681,3.79528,3.79528,2.53449,7.434936666666666,,,,,,,13.7984,12.292496666666667,6.06494,8.66447,14.9792,10.9776,10.880232857142857,9.271949230769232
52,no,no,1,-wh_no_gap,They know,that,the man said,,,,the lawyer,might have reassured,his client,last night.,6.37172,9.13681,3.79528,3.79528,2.53449,7.434936666666666,,,,,4.64906,9.88678,12.7476,11.94223,6.06494,8.66447,14.9792,10.9776,10.54271,9.283873333333334
52,yes,yes,1,+wh_gap,They know,who,the man said,,,,,might have reassured,his client,last night.,6.37172,9.13681,7.38908,7.38908,5.01207,7.338503333333333,,,,,,,13.7984,12.292496666666667,6.06494,8.66447,14.9792,10.9776,10.880232857142857,9.52614153846154
52,yes,no,1,+wh_no_gap,They know,who,the man said,,,,the lawyer,might have reassured,his client,last night.,6.37172,9.13681,7.38908,7.38908,5.01207,7.338503333333333,,,,,4.64906,9.88678,12.7476,11.94223,6.06494,8.66447,14.9792,10.9776,10.54271,9.504173333333336
52,no,yes,2,-wh_gap,They know,that,the man said,the neighbors thought,,,,might have reassured,his client,last night.,6.37172,9.13681,3.79528,3.79528,2.53449,7.434936666666666,4.64906,11.491853333333333,,,,,10.4781,11.202003333333332,6.06494,8.66447,14.9792,10.9776,10.412878571428573,9.48371375
52,no,no,2,-wh_no_gap,They know,that,the man said,the neighbors thought,,,the lawyer,might have reassured,his client,last night.,6.37172,9.13681,3.79528,3.79528,2.53449,7.434936666666666,4.64906,11.491853333333333,,,4.36895,9.673275,12.7476,11.94223,6.06494,8.66447,14.9792,10.9776,10.495264444444445,9.628147222222221
52,yes,yes,2,+wh_gap,They know,who,the man said,the neighbors thought,,,,might have reassured,his client,last night.,6.37172,9.13681,7.38908,7.38908,5.01207,7.338503333333333,4.64906,11.491853333333333,,,,,10.4781,11.202003333333332,6.06494,8.66447,14.9792,10.9776,10.412878571428573,9.690245
52,yes,no,2,+wh_no_gap,They know,who,the man said,the neighbors thought,,,the lawyer,might have reassured,his client,last night.,6.37172,9.13681,7.38908,7.38908,5.01207,7.338503333333333,4.64906,11.491853333333333,,,4.36895,9.673275,12.7476,11.94223,6.06494,8.66447,14.9792,10.9776,10.495264444444445,9.811730555555556
52,no,yes,3,-wh_gap,They know,that,the man said,the neighbors thought,they knew,,,might have reassured,his client,last night.,6.37172,9.13681,3.79528,3.79528,2.53449,7.434936666666666,4.64906,11.491853333333333,5.96809,6.377515000000001,,,13.3093,12.129463333333334,6.06494,8.66447,14.9792,10.9776,10.81036142857143,9.293157222222222
52,no,no,3,-wh_no_gap,They know,that,the man said,the neighbors thought,they knew,,the lawyer,might have reassured,his client,last night.,6.37172,9.13681,3.79528,3.79528,2.53449,7.434936666666666,4.64906,11.491853333333333,5.96809,6.377515000000001,4.155,9.4914,12.7476,11.94223,6.06494,8.66447,14.9792,10.9776,10.454847777777779,9.2848965
52,yes,yes,3,+wh_gap,They know,who,the man said,the neighbors thought,they knew,,,might have reassured,his client,last night.,6.37172,9.13681,7.38908,7.38908,5.01207,7.338503333333333,4.64906,11.491853333333333,5.96809,6.377515000000001,,,13.3093,12.129463333333334,6.06494,8.66447,14.9792,10.9776,10.81036142857143,9.476740555555555
52,yes,no,3,+wh_no_gap,They know,who,the man said,the neighbors thought,they knew,,the lawyer,might have reassured,his client,last night.,6.37172,9.13681,7.38908,7.38908,5.01207,7.338503333333333,4.64906,11.491853333333333,5.96809,6.377515000000001,4.155,9.4914,12.7476,11.94223,6.06494,8.66447,14.9792,10.9776,10.454847777777779,9.4501215
52,no,yes,4,-wh_gap,They know,that,the man said,the neighbors thought,they knew,the woman noticed,,might have reassured,his client,last night.,6.37172,9.13681,3.79528,3.79528,2.53449,7.434936666666666,4.64906,11.491853333333333,5.96809,6.377515000000001,,,13.3093,12.129463333333334,6.06494,8.66447,14.9792,10.9776,10.81036142857143,9.293157222222222
52,no,no,4,-wh_no_gap,They know,that,the man said,the neighbors thought,they knew,the woman noticed,the lawyer,might have reassured,his client,last night.,6.37172,9.13681,3.79528,3.79528,2.53449,7.434936666666666,4.64906,11.491853333333333,5.96809,6.377515000000001,4.155,9.4914,12.7476,11.94223,6.06494,8.66447,14.9792,10.9776,10.454847777777779,9.2848965
52,yes,yes,4,+wh_gap,They know,who,the man said,the neighbors thought,they knew,the woman noticed,,might have reassured,his client,last night.,6.37172,9.13681,7.38908,7.38908,5.01207,7.338503333333333,4.64906,11.491853333333333,5.96809,6.377515000000001,,,13.3093,12.129463333333334,6.06494,8.66447,14.9792,10.9776,10.81036142857143,9.476740555555555
52,yes,no,4,+wh_no_gap,They know,who,the man said,the neighbors thought,they knew,the woman noticed,the lawyer,might have reassured,his client,last night.,6.37172,9.13681,7.38908,7.38908,5.01207,7.338503333333333,4.64906,11.491853333333333,5.96809,6.377515000000001,4.155,9.4914,12.7476,11.94223,6.06494,8.66447,14.9792,10.9776,10.454847777777779,9.4501215
51,no,yes,0,-wh_gap,She knows,that,,,,,,should thank,the cook,in the mess hall.,6.52858,9.21584,2.62183,2.62183,,,,,,,,,10.9812,13.45295,4.47359,9.286595,5.84722,6.88589,9.12783125,8.552378181818183
51,no,no,0,-wh_no_gap,She knows,that,,,,,the soldier,should thank,the cook,in the mess hall.,6.52858,9.21584,2.62183,2.62183,,,,,,,3.70626,8.677579999999999,11.5722,13.3306,4.47359,9.286595,5.84722,6.88589,9.013311,8.552816923076922
51,yes,yes,0,+wh_gap,She knows,who,,,,,,should thank,the cook,in the mess hall.,6.52858,9.21584,6.14725,6.14725,,,,,,,,,9.97386,12.69388,4.47359,9.286595,5.84722,6.88589,8.93806375,8.734858181818183
51,yes,no,0,+wh_no_gap,She knows,who,,,,,the soldier,should thank,the cook,in the mess hall.,6.52858,9.21584,6.14725,6.14725,,,,,,,3.6838,8.9758,11.5722,13.3306,4.47359,9.286595,5.84722,6.88589,9.072955,8.869883076923077
51,no,yes,1,-wh_gap,She knows,that,the captain said,,,,,should thank,the cook,in the mess hall.,6.52858,9.21584,2.62183,2.62183,3.70626,9.336486666666666,,,,,,,12.5476,14.02785,4.47359,9.286595,5.84722,6.88589,9.27155625,8.802529999999999
51,no,no,1,-wh_no_gap,She knows,that,the captain said,,,,the soldier,should thank,the cook,in the mess hall.,6.52858,9.21584,2.62183,2.62183,3.70626,9.336486666666666,,,,,4.51729,9.483845,11.5722,13.3306,4.47359,9.286595,5.84722,6.88589,9.174564,8.800538125
51,yes,yes,1,+wh_gap,She knows,who,the captain said,,,,,should thank,the cook,in the mess hall.,6.52858,9.21584,6.14725,6.14725,3.6838,9.7169,,,,,,,12.5476,14.02785,4.47359,9.286595,5.84722,6.88589,9.27155625,9.135862857142858
51,yes,no,1,+wh_no_gap,She knows,who,the captain said,,,,the soldier,should thank,the cook,in the mess hall.,6.52858,9.21584,6.14725,6.14725,3.6838,9.7169,,,,,4.51729,9.483845,11.5722,13.3306,4.47359,9.286595,5.84722,6.88589,9.174564,9.092204375
51,no,yes,2,-wh_gap,She knows,that,the captain said,the pilot thought,,,,should thank,the cook,in the mess hall.,6.52858,9.21584,2.62183,2.62183,3.70626,9.336486666666666,4.51729,10.368996666666668,,,,,10.4781,12.7442,4.47359,9.286595,5.84722,6.88589,8.95064375,8.927947647058822
51,no,no,2,-wh_no_gap,She knows,that,the captain said,the pilot thought,,,the soldier,should thank,the cook,in the mess hall.,6.52858,9.21584,2.62183,2.62183,3.70626,9.336486666666666,4.51729,10.368996666666668,,,4.36895,9.336224999999999,11.5722,13.3306,4.47359,9.286595,5.84722,6.88589,9.14504,9.032650526315788
51,yes,yes,2,+wh_gap,She knows,who,the captain said,the pilot thought,,,,should thank,the cook,in the mess hall.,6.52858,9.21584,6.14725,6.14725,3.6838,9.7169,4.51729,10.368996666666668,,,,,10.4781,12.7442,4.47359,9.286595,5.84722,6.88589,8.95064375,9.202457058823528
51,yes,no,2,+wh_no_gap,She knows,who,the captain said,the pilot thought,,,the soldier,should thank,the cook,in the mess hall.,6.52858,9.21584,6.14725,6.14725,3.6838,9.7169,4.51729,10.368996666666668,,,4.36895,9.336224999999999,11.5722,13.3306,4.47359,9.286595,5.84722,6.88589,9.14504,9.278264210526316
51,no,yes,3,-wh_gap,She knows,that,the captain said,the pilot thought,he knew,,,should thank,the cook,in the mess hall.,6.52858,9.21584,2.62183,2.62183,3.70626,9.336486666666666,4.51729,10.368996666666668,5.15677,7.9078349999999995,,,12.6362,13.8626,4.47359,9.286595,5.84722,6.88589,9.23024375,8.938293684210526
51,no,no,3,-wh_no_gap,She knows,that,the captain said,the pilot thought,he knew,,the soldier,should thank,the cook,in the mess hall.,6.52858,9.21584,2.62183,2.62183,3.70626,9.336486666666666,4.51729,10.368996666666668,5.15677,7.9078349999999995,5.05217,9.592285,11.5722,13.3306,4.47359,9.286595,5.84722,6.88589,9.196252,8.949911904761903
51,yes,yes,3,+wh_gap,She knows,who,the captain said,the pilot thought,he knew,,,should thank,the cook,in the mess hall.,6.52858,9.21584,6.14725,6.14725,3.6838,9.7169,4.51729,10.368996666666668,5.15677,7.9078349999999995,,,12.6362,13.8626,4.47359,9.286595,5.84722,6.88589,9.23024375,9.183907368421051
51,yes,no,3,+wh_no_gap,She knows,who,the captain said,the pilot thought,he knew,,the soldier,should thank,the cook,in the mess hall.,6.52858,9.21584,6.14725,6.14725,3.6838,9.7169,4.51729,10.368996666666668,5.15677,7.9078349999999995,5.05217,9.592285,11.5722,13.3306,4.47359,9.286595,5.84722,6.88589,9.196252,9.17213380952381
51,no,yes,4,-wh_gap,She knows,that,the captain said,the pilot thought,he knew,the man saw,,should thank,the cook,in the mess hall.,6.52858,9.21584,2.62183,2.62183,3.70626,9.336486666666666,4.51729,10.368996666666668,5.15677,7.9078349999999995,,,12.6362,13.8626,4.47359,9.286595,5.84722,6.88589,9.23024375,8.938293684210526
51,no,no,4,-wh_no_gap,She knows,that,the captain said,the pilot thought,he knew,the man saw,the soldier,should thank,the cook,in the mess hall.,6.52858,9.21584,2.62183,2.62183,3.70626,9.336486666666666,4.51729,10.368996666666668,5.15677,7.9078349999999995,5.05217,9.592285,11.5722,13.3306,4.47359,9.286595,5.84722,6.88589,9.196252,8.949911904761903
51,yes,yes,4,+wh_gap,She knows,who,the captain said,the pilot thought,he knew,the man saw,,should thank,the cook,in the mess hall.,6.52858,9.21584,6.14725,6.14725,3.6838,9.7169,4.51729,10.368996666666668,5.15677,7.9078349999999995,,,12.6362,13.8626,4.47359,9.286595,5.84722,6.88589,9.23024375,9.183907368421051
51,yes,no,4,+wh_no_gap,She knows,who,the captain said,the pilot thought,he knew,the man saw,the soldier,should thank,the cook,in the mess hall.,6.52858,9.21584,6.14725,6.14725,3.6838,9.7169,4.51729,10.368996666666668,5.15677,7.9078349999999995,5.05217,9.592285,11.5722,13.3306,4.47359,9.286595,5.84722,6.88589,9.196252,9.17213380952381
50,no,yes,0,-wh_gap,He knows,that,,,,,,might interrogate,the suspect,in the basement.,4.43708,8.19324,2.7177,2.7177,,,,,,,,,9.93988,15.97239,4.73332,9.24146,5.09498,6.06712,9.80415142857143,8.773323999999999
50,no,no,0,-wh_no_gap,He knows,that,,,,,the police,might interrogate,the suspect,in the basement.,4.43708,8.19324,2.7177,2.7177,,,,,,,3.64053,6.66955,15.3564,18.38335,4.73332,9.24146,5.09498,6.06712,9.643342222222222,8.824521666666667
50,yes,yes,0,+wh_gap,He knows,who,,,,,,might interrogate,the suspect,in the basement.,4.43708,8.19324,8.10265,8.10265,,,,,,,,,9.15824,15.45847,4.73332,9.24146,5.09498,6.06712,9.657317142857144,9.209035
50,yes,no,0,+wh_no_gap,He knows,who,,,,,the police,might interrogate,the suspect,in the basement.,4.43708,8.19324,8.10265,8.10265,,,,,,,3.8854,7.623950000000001,14.699,18.05465,4.73332,9.24146,5.09498,6.06712,9.782386666666667,9.377550833333332
50,no,yes,1,-wh_gap,He knows,that,the inspector believed,,,,,might interrogate,the suspect,in the basement.,4.43708,8.19324,2.7177,2.7177,3.64053,11.101443333333334,,,,,,,13.2461,17.3282,4.73332,9.24146,5.09498,6.06712,10.191525714285714,9.519168461538461
50,no,no,1,-wh_no_gap,He knows,that,the inspector believed,,,,the police,might interrogate,the suspect,in the basement.,4.43708,8.19324,2.7177,2.7177,3.64053,11.101443333333334,,,,,3.87627,7.5606349999999996,14.699,18.05465,4.73332,9.24146,5.09498,6.06712,9.768316666666667,9.354890666666668
50,yes,yes,1,+wh_gap,He knows,who,the inspector believed,,,,,might interrogate,the suspect,in the basement.,4.43708,8.19324,8.10265,8.10265,3.8854,11.027133333333333,,,,,,,13.2461,17.3282,4.73332,9.24146,5.09498,6.06712,10.191525714285714,9.916246923076924
50,yes,no,1,+wh_no_gap,He knows,who,the inspector believed,,,,the police,might interrogate,the suspect,in the basement.,4.43708,8.19324,8.10265,8.10265,3.8854,11.027133333333333,,,,,3.87627,7.5606349999999996,14.699,18.05465,4.73332,9.24146,5.09498,6.06712,9.768316666666667,9.699025333333333
