,sentence_id,condition,embedding_level,expected,predicted,correct,error
88,1,-wh_no_gap,0,no_gap,no_gap,True,False
89,1,-wh_no_gap,0,no_gap,no_gap,True,False
90,1,-wh_no_gap,0,no_gap,no_gap,True,False
91,1,-wh_no_gap,0,no_gap,no_gap,True,False
92,1,-wh_no_gap,0,no_gap,no_gap,True,False
93,1,-wh_no_gap,0,no_gap,no_gap,True,False
94,1,-wh_no_gap,0,no_gap,no_gap,True,False
95,1,-wh_no_gap,0,no_gap,no_gap,True,False
96,1,-wh_no_gap,0,no_gap,no_gap,True,False
97,1,-wh_no_gap,0,no_gap,no_gap,True,False
98,1,-wh_no_gap,0,no_gap,no_gap,True,False
99,1,-wh_no_gap,0,no_gap,no_gap,True,False
100,2,+wh_gap,0,gap,gap,True,False
101,2,+wh_gap,0,gap,gap,True,False
102,2,+wh_gap,0,gap,gap,True,False
103,2,+wh_gap,0,gap,gap,True,False
104,2,+wh_gap,0,gap,gap,True,False
105,2,+wh_gap,0,gap,gap,True,False
106,2,+wh_gap,0,gap,gap,True,False
107,2,+wh_gap,0,gap,gap,True,False
108,2,+wh_gap,0,gap,gap,True,False
109,2,+wh_gap,0,gap,gap,True,False
110,2,+wh_gap,0,gap,gap,True,False
111,2,+wh_gap,0,gap,gap,True,False
112,2,+wh_gap,0,gap,gap,True,False
113,2,+wh_gap,0,gap,gap,True,False
114,2,+wh_gap,0,gap,gap,True,False
115,2,+wh_gap,0,gap,gap,True,False
116,2,+wh_gap,0,gap,gap,True,False
117,2,+wh_gap,0,gap,gap,True,False
118,2,+wh_gap,0,gap,gap,True,False
119,2,+wh_gap,0,gap,gap,True,False
120,2,+wh_gap,0,gap,gap,True,False
121,2,+wh_gap,0,gap,gap,True,False
122,2,+wh_gap,0,gap,gap,True,False
123,2,+wh_gap,0,gap,gap,True,False
124,2,+wh_gap,0,gap,gap,True,False
125,2,+wh_gap,0,gap,gap,True,False
126,2,+wh_gap,0,gap,gap,True,False
127,2,+wh_gap,0,gap,gap,True,False
128,2,+wh_gap,0,gap,gap,True,False
129,2,+wh_gap,0,gap,gap,True,False
130,2,+wh_gap,0,gap,gap,True,False
131,2,+wh_gap,0,gap,gap,True,False
132,2,+wh_gap,0,gap,gap,True,False
133,2,+wh_gap,0,gap,gap,True,False
134,2,+wh_gap,0,gap,gap,True,False
135,2,+wh_gap,0,gap,gap,True,False
136,2,+wh_gap,0,gap,gap,True,False
137,2,+wh_gap,0,gap,gap,True,False
138,2,+wh_gap,0,gap,gap,True,False
139,2,+wh_gap,0,gap,gap,True,False
140,2,+wh_gap,0,gap,gap,True,False
141,2,+wh_gap,0,gap,gap,True,False
142,2,+wh_gap,0,gap,gap,True,False
143,2,+wh_gap,0,gap,gap,True,False
144,2,+wh_gap,0,gap,gap,True,False
145,2,+wh_gap,0,gap,gap,True,False
146,2,+wh_gap,0,gap,gap,True,False
147,2,+wh_gap,0,gap,gap,True,False
148,2,+wh_gap,0,gap,gap,True,False
149,2,+wh_gap,0,gap,gap,True,False
150,2,+wh_gap,0,gap,gap,True,False
151,2,+wh_gap,0,gap,gap,True,False
152,2,+wh_gap,0,gap,gap,True,False
153,2,+wh_gap,0,gap,gap,True,False
154,2,+wh_gap,0,gap,gap,True,False
155,2,+wh_gap,0,gap,gap,True,False
156,2,+wh_gap,0,gap,gap,True,False
157,2,+wh_gap,0,gap,gap,True,False
158,2,+wh_gap,0,gap,gap,True,False
159,2,+wh_gap,0,gap,gap,True,False
160,2,+wh_gap,0,gap,gap,True,False
161,2,+wh_gap,0,gap,gap,True,False
162,2,+wh_gap,0,gap,gap,True,False
163,2,+wh_gap,0,gap,gap,True,False
164,2,+wh_gap,0,gap,gap,True,False
165,2,+wh_gap,0,gap,gap,True,False
166,2,+wh_gap,0,gap,gap,True,False
167,2,+wh_gap,0,gap,gap,True,False
168,2,+wh_gap,0,gap,gap,True,False
169,2,+wh_gap,0,gap,gap,True,False
170,2,+wh_gap,0,gap,gap,True,False
171,2,+wh_gap,0,gap,gap,True,False
172,2,+wh_gap,0,gap,gap,True,False
173,2,+wh_gap,0,gap,gap,True,False
174,2,+wh_gap,0,gap,gap,True,False
175,2,+wh_gap,0,gap,gap,True,False
176,2,+wh_gap,0,gap,gap,True,False
177,2,+wh_gap,0,gap,gap,True,False
178,2,+wh_gap,0,gap,no_gap,False,True
179,2,+wh_gap,0,gap,no_gap,False,True
180,2,+wh_gap,0,gap,no_gap,False,True
181,2,+wh_gap,0,gap,no_gap,False,True
182,2,+wh_gap,0,gap,no_gap,False,True
183,2,+wh_gap,0,gap,no_gap,False,True
184,2,+wh_gap,0,gap,no_gap,False,True
185,2,+wh_gap,0,gap,no_gap,False,True
186,2,+wh_gap,0,gap,no_gap,False,True
187,2,+wh_gap,0,gap,no_gap,False,True
188,2,+wh_gap,0,gap,no_gap,False,True
189,2,+wh_gap,0,gap,no_gap,False,True
190,2,+wh_gap,0,gap,no_gap,False,True
191,2,+wh_gap,0,gap,no_gap,False,True
192,2,+wh_gap,0,gap,no_gap,False,True
193,2,+wh_gap,0,gap,no_gap,False,True
194,2,+wh_gap,0,gap,no_gap,False,True
195,2,+wh_gap,0,gap,no_gap,False,True
196,2,+wh_gap,0,gap,no_gap,False,True
197,2,+wh_gap,0,gap,no_gap,False,True
198,2,+wh_gap,0,gap,no_gap,False,True
199,2,+wh_gap,0,gap,no_gap,False,True
200,5,-wh_no_gap,1,no_gap,gap,False,True
201,5,-wh_no_gap,1,no_gap,gap,False,True
202,5,-wh_no_gap,1,no_gap,gap,False,True
203,5,-wh_no_gap,1,no_gap,gap,False,True
204,5,-wh_no_gap,1,no_gap,gap,False,True
205,5,-wh_no_gap,1,no_gap,gap,False,True
206,5,-wh_no_gap,1,no_gap,gap,False,True
207,5,-wh_no_gap,1,no_gap,gap,False,True
208,5,-wh_no_gap,1,no_gap,gap,False,True
209,5,-wh_no_gap,1,no_gap,gap,False,True
210,5,-wh_no_gap,1,no_gap,gap,False,True
211,5,-wh_no_gap,1,no_gap,gap,False,True
212,5,-wh_no_gap,1,no_gap,gap,False,True
213,5,-wh_no_gap,1,no_gap,gap,False,True
214,5,-wh_no_gap,1,no_gap,gap,False,True
215,5,-wh_no_gap,1,no_gap,gap,False,True
216,5,-wh_no_gap,1,no_gap,gap,False,True
217,5,-wh_no_gap,1,no_gap,gap,False,True
218,5,-wh_no_gap,1,no_gap,gap,False,True
219,5,-wh_no_gap,1,no_gap,gap,False,True
220,5,-wh_no_gap,1,no_gap,gap,False,True
221,5,-wh_no_gap,1,no_gap,gap,False,True
222,5,-wh_no_gap,1,no_gap,no_gap,True,False
223,5,-wh_no_gap,1,no_gap,no_gap,True,False
224,5,-wh_no_gap,1,no_gap,no_gap,True,False
225,5,-wh_no_gap,1,no_gap,no_gap,True,False
226,5,-wh_no_gap,1,no_gap,no_gap,True,False
227,5,-wh_no_gap,1,no_gap,no_gap,True,False
228,5,-wh_no_gap,1,no_gap,no_gap,True,False
229,5,-wh_no_gap,1,no_gap,no_gap,True,False
230,5,-wh_no_gap,1,no_gap,no_gap,True,False
231,5,-wh_no_gap,1,no_gap,no_gap,True,False
232,5,-wh_no_gap,1,no_gap,no_gap,True,False
233,5,-wh_no_gap,1,no_gap,no_gap,True,False
234,5,-wh_no_gap,1,no_gap,no_gap,True,False
235,5,-wh_no_gap,1,no_gap,no_gap,True,False
236,5,-wh_no_gap,1,no_gap,no_gap,True,False
237,5,-wh_no_gap,1,no_gap,no_gap,True,False
238,5,-wh_no_gap,1,no_gap,no_gap,True,False
239,5,-wh_no_gap,1,no_gap,no_gap,True,False
240,5,-wh_no_gap,1,no_gap,no_gap,True,False
241,5,-wh_no_gap,1,no_gap,no_gap,True,False
242,5,-wh_no_gap,1,no_gap,no_gap,True,False
243,5,-wh_no_gap,1,no_gap,no_gap,True,False
244,5,-wh_no_gap,1,no_gap,no_gap,True,False
245,5,-wh_no_gap,1,no_gap,no_gap,True,False
246,5,-wh_no_gap,1,no_gap,no_gap,True,False
247,5,-wh_no_gap,1,no_gap,no_gap,True,False
248,5,-wh_no_gap,1,no_gap,no_gap,True,False
249,5,-wh_no_gap,1,no_gap,no_gap,True,False
250,5,-wh_no_gap,1,no_gap,no_gap,True,False
251,5,-wh_no_gap,1,no_gap,no_gap,True,False
252,5,-wh_no_gap,1,no_gap,no_gap,True,False
253,5,-wh_no_gap,1,no_gap,no_gap,True,False
254,5,-wh_no_gap,1,no_gap,no_gap,True,False
255,5,-wh_no_gap,1,no_gap,no_gap,True,False
256,5,-wh_no_gap,1,no_gap,no_gap,True,False
257,5,-wh_no_gap,1,no_gap,no_gap,True,False
258,5,-wh_no_gap,1,no_gap,no_gap,True,False
259,5,-wh_no_gap,1,no_gap,no_gap,True,False
260,5,-wh_no_gap,1,no_gap,no_gap,True,False
261,5,-wh_no_gap,1,no_gap,no_gap,True,False
262,5,-wh_no_gap,1,no_gap,no_gap,True,False
263,5,-wh_no_gap,1,no_gap,no_gap,True,False
264,5,-wh_no_gap,1,no_gap,no_gap,True,False
265,5,-wh_no_gap,1,no_gap,no_gap,True,False
266,5,-wh_no_gap,1,no_gap,no_gap,True,False
267,5,-wh_no_gap,1,no_gap,no_gap,True,False
268,5,-wh_no_gap,1,no_gap,no_gap,True,False
269,5,-wh_no_gap,1,no_gap,no_gap,True,False
270,5,-wh_no_gap,1,no_gap,no_gap,True,False
271,5,-wh_no_gap,1,no_gap,no_gap,True,False
272,5,-wh_no_gap,1,no_gap,no_gap,True,False
273,5,-wh_no_gap,1,no_gap,no_gap,True,False
274,5,-wh_no_gap,1,no_gap,no_gap,True,False
275,5,-wh_no_gap,1,no_gap,no_gap,True,False
276,5,-wh_no_gap,1,no_gap,no_gap,True,False
277,5,-wh_no_gap,1,no_gap,no_gap,True,False
278,5,-wh_no_gap,1,no_gap,no_gap,True,False
279,5,-wh_no_gap,1,no_gap,no_gap,True,False
280,5,-wh_no_gap,1,no_gap,no_gap,True,False
281,5,-wh_no_gap,1,no_gap,no_gap,True,False
282,5,-wh_no_gap,1,no_gap,no_gap,True,False
283,5,-wh_no_gap,1,no_gap,no_gap,True,False
284,5,-wh_no_gap,1,no_gap,no_gap,True,False
285,5,-wh_no_gap,1,no_gap,no_gap,True,False
286,5,-wh_no_gap,1,no_gap,no_gap,True,False
287,5,-wh_no_gap,1,no_gap,no_gap,True,False
288,5,-wh_no_gap,1,no_gap,no_gap,True,False
289,5,-wh_no_gap,1,no_gap,no_gap,True,False
290,5,-wh_no_gap,1,no_gap,no_gap,True,False
291,5,-wh_no_gap,1,no_gap,no_gap,True,False
292,5,-wh_no_gap,1,no_gap,no_gap,True,False
293,5,-wh_no_gap,1,no_gap,no_gap,True,False
294,5,-wh_no_gap,1,no_gap,no_gap,True,False
295,5,-wh_no_gap,1,no_gap,no_gap,True,False
296,5,-wh_no_gap,1,no_gap,no_gap,True,False
297,5,-wh_no_gap,1,no_gap,no_gap,True,False
298,5,-wh_no_gap,1,no_gap,no_gap,True,False
299,5,-wh_no_gap,1,no_gap,no_gap,True,False
300,6,+wh_gap,1,gap,gap,True,False
301,6,+wh_gap,1,gap,gap,True,False
302,6,+wh_gap,1,gap,gap,True,False
303,6,+wh_gap,1,gap,gap,True,False
304,6,+wh_gap,1,gap,gap,True,False
305,6,+wh_gap,1,gap,gap,True,False
306,6,+wh_gap,1,gap,gap,True,False
307,6,+wh_gap,1,gap,gap,True,False
308,6,+wh_gap,1,gap,gap,True,False
309,6,+wh_gap,1,gap,gap,True,False
310,6,+wh_gap,1,gap,gap,True,False
311,6,+wh_gap,1,gap,gap,True,False
312,6,+wh_gap,1,gap,gap,True,False
313,6,+wh_gap,1,gap,gap,True,False
314,6,+wh_gap,1,gap,gap,True,False
315,6,+wh_gap,1,gap,gap,True,False
316,6,+wh_gap,1,gap,gap,True,False
317,6,+wh_gap,1,gap,gap,True,False
318,6,+wh_gap,1,gap,no_gap,False,True
319,6,+wh_gap,1,gap,no_gap,False,True
320,6,+wh_gap,1,gap,no_gap,False,True
321,6,+wh_gap,1,gap,no_gap,False,True
322,6,+wh_gap,1,gap,no_gap,False,True
323,6,+wh_gap,1,gap,no_gap,False,True
324,6,+wh_gap,1,gap,no_gap,False,True
325,6,+wh_gap,1,gap,no_gap,False,True
326,6,+wh_gap,1,gap,no_gap,False,True
327,6,+wh_gap,1,gap,no_gap,False,True
328,6,+wh_gap,1,gap,no_gap,False,True
329,6,+wh_gap,1,gap,no_gap,False,True
330,6,+wh_gap,1,gap,no_gap,False,True
331,6,+wh_gap,1,gap,no_gap,False,True
332,6,+wh_gap,1,gap,no_gap,False,True
333,6,+wh_gap,1,gap,no_gap,False,True
334,6,+wh_gap,1,gap,no_gap,False,True
335,6,+wh_gap,1,gap,no_gap,False,True
336,6,+wh_gap,1,gap,no_gap,False,True
337,6,+wh_gap,1,gap,no_gap,False,True
338,6,+wh_gap,1,gap,no_gap,False,True
339,6,+wh_gap,1,gap,no_gap,False,True
340,6,+wh_gap,1,gap,no_gap,False,True
341,6,+wh_gap,1,gap,no_gap,False,True
342,6,+wh_gap,1,gap,no_gap,False,True
343,6,+wh_gap,1,gap,no_gap,False,True
344,6,+wh_gap,1,gap,no_gap,False,True
345,6,+wh_gap,1,gap,no_gap,False,True
346,6,+wh_gap,1,gap,no_gap,False,True
347,6,+wh_gap,1,gap,no_gap,False,True
348,6,+wh_gap,1,gap,no_gap,False,True
349,6,+wh_gap,1,gap,no_gap,False,True
350,6,+wh_gap,1,gap,no_gap,False,True
351,6,+wh_gap,1,gap,no_gap,False,True
352,6,+wh_gap,1,gap,no_gap,False,True
353,6,+wh_gap,1,gap,no_gap,False,True
354,6,+wh_gap,1,gap,no_gap,False,True
355,6,+wh_gap,1,gap,no_gap,False,True
356,6,+wh_gap,1,gap,no_gap,False,True
357,6,+wh_gap,1,gap,no_gap,False,True
358,6,+wh_gap,1,gap,no_gap,False,True
359,6,+wh_gap,1,gap,no_gap,False,True
360,6,+wh_gap,1,gap,no_gap,False,True
361,6,+wh_gap,1,gap,no_gap,False,True
362,6,+wh_gap,1,gap,no_gap,False,True
363,6,+wh_gap,1,gap,no_gap,False,True
364,6,+wh_gap,1,gap,no_gap,False,True
365,6,+wh_gap,1,gap,no_gap,False,True
366,6,+wh_gap,1,gap,no_gap,False,True
367,6,+wh_gap,1,gap,no_gap,False,True
368,6,+wh_gap,1,gap,no_gap,False,True
369,6,+wh_gap,1,gap,no_gap,False,True
370,6,+wh_gap,1,gap,no_gap,False,True
371,6,+wh_gap,1,gap,no_gap,False,True
372,6,+wh_gap,1,gap,no_gap,False,True
373,6,+wh_gap,1,gap,no_gap,False,True
374,6,+wh_gap,1,gap,no_gap,False,True
375,6,+wh_gap,1,gap,no_gap,False,True
376,6,+wh_gap,1,gap,no_gap,False,True
377,6,+wh_gap,1,gap,no_gap,False,True
378,6,+wh_gap,1,gap,no_gap,False,True
379,6,+wh_gap,1,gap,no_gap,False,True
380,6,+wh_gap,1,gap,no_gap,False,True
381,6,+wh_gap,1,gap,no_gap,False,True
382,6,+wh_gap,1,gap,no_gap,False,True
383,6,+wh_gap,1,gap,no_gap,False,True
384,6,+wh_gap,1,gap,no_gap,False,True
385,6,+wh_gap,1,gap,no_gap,False,True
386,6,+wh_gap,1,gap,no_gap,False,True
387,6,+wh_gap,1,gap,no_gap,False,True
388,6,+wh_gap,1,gap,no_gap,False,True
389,6,+wh_gap,1,gap,no_gap,False,True
390,6,+wh_gap,1,gap,no_gap,False,True
391,6,+wh_gap,1,gap,no_gap,False,True
392,6,+wh_gap,1,gap,no_gap,False,True
393,6,+wh_gap,1,gap,no_gap,False,True
394,6,+wh_gap,1,gap,no_gap,False,True
395,6,+wh_gap,1,gap,no_gap,False,True
396,6,+wh_gap,1,gap,no_gap,False,True
397,6,+wh_gap,1,gap,no_gap,False,True
398,6,+wh_gap,1,gap,no_gap,False,True
399,6,+wh_gap,1,gap,no_gap,False,True
400,9,-wh_no_gap,2,no_gap,gap,False,True
401,9,-wh_no_gap,2,no_gap,gap,False,True
402,9,-wh_no_gap,2,no_gap,gap,False,True
403,9,-wh_no_gap,2,no_gap,gap,False,True
404,9,-wh_no_gap,2,no_gap,gap,False,True
405,9,-wh_no_gap,2,no_gap,gap,False,True
406,9,-wh_no_gap,2,no_gap,gap,False,True
407,9,-wh_no_gap,2,no_gap,gap,False,True
408,9,-wh_no_gap,2,no_gap,gap,False,True
409,9,-wh_no_gap,2,no_gap,gap,False,True
410,9,-wh_no_gap,2,no_gap,gap,False,True
411,9,-wh_no_gap,2,no_gap,no_gap,True,False
412,9,-wh_no_gap,2,no_gap,no_gap,True,False
413,9,-wh_no_gap,2,no_gap,no_gap,True,False
414,9,-wh_no_gap,2,no_gap,no_gap,True,False
415,9,-wh_no_gap,2,no_gap,no_gap,True,False
416,9,-wh_no_gap,2,no_gap,no_gap,True,False
417,9,-wh_no_gap,2,no_gap,no_gap,True,False
418,9,-wh_no_gap,2,no_gap,no_gap,True,False
419,9,-wh_no_gap,2,no_gap,no_gap,True,False
420,9,-wh_no_gap,2,no_gap,no_gap,True,False
421,9,-wh_no_gap,2,no_gap,no_gap,True,False
422,9,-wh_no_gap,2,no_gap,no_gap,True,False
423,9,-wh_no_gap,2,no_gap,no_gap,True,False
424,9,-wh_no_gap,2,no_gap,no_gap,True,False
425,9,-wh_no_gap,2,no_gap,no_gap,True,False
426,9,-wh_no_gap,2,no_gap,no_gap,True,False
427,9,-wh_no_gap,2,no_gap,no_gap,True,False
428,9,-wh_no_gap,2,no_gap,no_gap,True,False
429,9,-wh_no_gap,2,no_gap,no_gap,True,False
430,9,-wh_no_gap,2,no_gap,no_gap,True,False
431,9,-wh_no_gap,2,no_gap,no_gap,True,False
432,9,-wh_no_gap,2,no_gap,no_gap,True,False
433,9,-wh_no_gap,2,no_gap,no_gap,True,False
434,9,-wh_no_gap,2,no_gap,no_gap,True,False
435,9,-wh_no_gap,2,no_gap,no_gap,True,False
436,9,-wh_no_gap,2,no_gap,no_gap,True,False
437,9,-wh_no_gap,2,no_gap,no_gap,True,False
438,9,-wh_no_gap,2,no_gap,no_gap,True,False
439,9,-wh_no_gap,2,no_gap,no_gap,True,False
440,9,-wh_no_gap,2,no_gap,no_gap,True,False
441,9,-wh_no_gap,2,no_gap,no_gap,True,False
442,9,-wh_no_gap,2,no_gap,no_gap,True,False
443,9,-wh_no_gap,2,no_gap,no_gap,True,False
444,9,-wh_no_gap,2,no_gap,no_gap,True,False
445,9,-wh_no_gap,2,no_gap,no_gap,True,False
446,9,-wh_no_gap,2,no_gap,no_gap,True,False
447,9,-wh_no_gap,2,no_gap,no_gap,True,False
448,9,-wh_no_gap,2,no_gap,no_gap,True,False
449,9,-wh_no_gap,2,no_gap,no_gap,True,False
450,9,-wh_no_gap,2,no_gap,no_gap,True,False
451,9,-wh_no_gap,2,no_gap,no_gap,True,False
452,9,-wh_no_gap,2,no_gap,no_gap,True,False
453,9,-wh_no_gap,2,no_gap,no_gap,True,False
454,9,-wh_no_gap,2,no_gap,no_gap,True,False
455,9,-wh_no_gap,2,no_gap,no_gap,True,False
456,9,-wh_no_gap,2,no_gap,no_gap,True,False
457,9,-wh_no_gap,2,no_gap,no_gap,True,False
458,9,-wh_no_gap,2,no_gap,no_gap,True,False
459,9,-wh_no_gap,2,no_gap,no_gap,True,False
460,9,-wh_no_gap,2,no_gap,no_gap,True,False
461,9,-wh_no_gap,2,no_gap,no_gap,True,False
462,9,-wh_no_gap,2,no_gap,no_gap,True,False
463,9,-wh_no_gap,2,no_gap,no_gap,True,False
464,9,-wh_no_gap,2,no_gap,no_gap,True,False
465,9,-wh_no_gap,2,no_gap,no_gap,True,False
466,9,-wh_no_gap,2,no_gap,no_gap,True,False
467,9,-wh_no_gap,2,no_gap,no_gap,True,False
468,9,-wh_no_gap,2,no_gap,no_gap,True,False
469,9,-wh_no_gap,2,no_gap,no_gap,True,False
470,9,-wh_no_gap,2,no_gap,no_gap,True,False
471,9,-wh_no_gap,2,no_gap,no_gap,True,False
472,9,-wh_no_gap,2,no_gap,no_gap,True,False
473,9,-wh_no_gap,2,no_gap,no_gap,True,False
474,9,-wh_no_gap,2,no_gap,no_gap,True,False
475,9,-wh_no_gap,2,no_gap,no_gap,True,False
476,9,-wh_no_gap,2,no_gap,no_gap,True,False
477,9,-wh_no_gap,2,no_gap,no_gap,True,False
478,9,-wh_no_gap,2,no_gap,no_gap,True,False
479,9,-wh_no_gap,2,no_gap,no_gap,True,False
480,9,-wh_no_gap,2,no_gap,no_gap,True,False
481,9,-wh_no_gap,2,no_gap,no_gap,True,False
482,9,-wh_no_gap,2,no_gap,no_gap,True,False
483,9,-wh_no_gap,2,no_gap,no_gap,True,False
484,9,-wh_no_gap,2,no_gap,no_gap,True,False
485,9,-wh_no_gap,2,no_gap,no_gap,True,False
486,9,-wh_no_gap,2,no_gap,no_gap,True,False
487,9,-wh_no_gap,2,no_gap,no_gap,True,False
488,9,-wh_no_gap,2,no_gap,no_gap,True,False
489,9,-wh_no_gap,2,no_gap,no_gap,True,False
490,9,-wh_no_gap,2,no_gap,no_gap,True,False
491,9,-wh_no_gap,2,no_gap,no_gap,True,False
492,9,-wh_no_gap,2,no_gap,no_gap,True,False
493,9,-wh_no_gap,2,no_gap,no_gap,True,False
494,9,-wh_no_gap,2,no_gap,no_gap,True,False
495,9,-wh_no_gap,2,no_gap,no_gap,True,False
496,9,-wh_no_gap,2,no_gap,no_gap,True,False
497,9,-wh_no_gap,2,no_gap,no_gap,True,False
498,9,-wh_no_gap,2,no_gap,no_gap,True,False
499,9,-wh_no_gap,2,no_gap,no_gap,True,False
500,10,+wh_gap,2,gap,gap,True,False
501,10,+wh_gap,2,gap,gap,True,False
502,10,+wh_gap,2,gap,gap,True,False
503,10,+wh_gap,2,gap,gap,True,False
504,10,+wh_gap,2,gap,gap,True,False
505,10,+wh_gap,2,gap,gap,True,False
506,10,+wh_gap,2,gap,gap,True,False
507,10,+wh_gap,2,gap,gap,True,False
508,10,+wh_gap,2,gap,gap,True,False
509,10,+wh_gap,2,gap,no_gap,False,True
510,10,+wh_gap,2,gap,no_gap,False,True
511,10,+wh_gap,2,gap,no_gap,False,True
512,10,+wh_gap,2,gap,no_gap,False,True
513,10,+wh_gap,2,gap,no_gap,False,True
514,10,+wh_gap,2,gap,no_gap,False,True
515,10,+wh_gap,2,gap,no_gap,False,True
516,10,+wh_gap,2,gap,no_gap,False,True
517,10,+wh_gap,2,gap,no_gap,False,True
518,10,+wh_gap,2,gap,no_gap,False,True
519,10,+wh_gap,2,gap,no_gap,False,True
520,10,+wh_gap,2,gap,no_gap,False,True
521,10,+wh_gap,2,gap,no_gap,False,True
