sentence_group,wh,gap,levels_of_embedding,condition,main_clause,complementiser,embedding_1,embedding_2,embedding_3,subject,verb,object,continuation,main_clause_surprisal,main_clause_surprisal_mean,complementiser_surprisal,complementiser_surprisal_mean,embedding_1_surprisal,embedding_1_surprisal_mean,embedding_2_surprisal,embedding_2_surprisal_mean,embedding_3_surprisal,embedding_3_surprisal_mean,subject_surprisal,subject_surprisal_mean,verb_surprisal,verb_surprisal_mean,object_surprisal,object_surprisal_mean,continuation_surprisal,continuation_surprisal_mean,semi_local_surprisal_mean,global_surprisal_mean
1,no,yes,2,-wh_gap,The assistant knew,that,the security guard said,his manager believed,,the secretary,impressed,,at the meeting.,0.0,11.813024,2.728114,2.728114,1.719252,7.18649325,5.916121,8.375585666666666,,,2.962441,8.501188500000001,16.07902,16.07902,,,7.033169,4.589184,4.589184,8.169933235294119
1,no,no,2,-wh_no_gap,The assistant knew,that,the security guard said,his manager believed,,the secretary,impressed,the director,at the meeting.,0.0,11.813024,2.728114,2.728114,1.719252,7.18649325,5.916121,8.375585666666666,,,2.962441,8.501188500000001,16.07902,16.07902,2.847639,4.287395,6.428124,4.939183,4.678467800000001,7.816508000000001
1,yes,yes,3,+wh_gap,The assistant knew,who,the security guard said,his manager believed,the junior associate claimed,the secretary,impressed,,at the meeting.,0.0,11.813024,8.132307,8.132307,4.022631,7.464119500000001,7.722405,9.087101666666667,2.897134,11.46661075,4.10011,8.549955,17.434898,17.434898,,,6.837619,4.629352333333333,4.629352333333333,9.284689047619045
1,yes,no,3,+wh_no_gap,The assistant knew,who,the security guard said,his manager believed,the junior associate claimed,the secretary,impressed,the director,at the meeting.,0.0,11.813024,8.132307,8.132307,4.022631,7.464119500000001,7.722405,9.087101666666667,2.897134,11.46661075,4.10011,8.549955,17.434898,17.434898,3.321584,4.434549,6.187009,4.904270666666666,4.716382,8.898796652173914
1,no,yes,3,-wh_gap,The assistant knew,that,the security guard said,his manager believed,the junior associate claimed,the secretary,impressed,,at the meeting.,0.0,11.813024,2.728114,2.728114,1.719252,7.18649325,5.916121,8.375585666666666,2.962441,11.591919500000001,4.102692,8.5254245,17.33762,17.33762,,,6.916268,4.53432,4.53432,8.876143952380954
1,no,no,3,-wh_no_gap,The assistant knew,that,the security guard said,his manager believed,the junior associate claimed,the secretary,impressed,the director,at the meeting.,0.0,11.813024,2.728114,2.728114,1.719252,7.18649325,5.916121,8.375585666666666,2.962441,11.591919500000001,4.102692,8.5254245,17.33762,17.33762,3.203846,4.3501175,6.202091,4.821806,4.633130599999999,8.520074608695651
2,yes,yes,0,+wh_gap,The teacher reported,who,,,,the student,hit,,in art class.,0.0,9.610929333333333,11.682447,11.682447,,,,,,,6.521985,6.984543,13.917315,13.917315,,,4.141243,9.113734666666668,9.113734666666668,9.574284
2,yes,no,0,+wh_no_gap,The teacher reported,who,,,,the student,hit,his classmate,in art class.,0.0,9.610929333333333,11.682447,11.682447,,,,,,,6.521985,6.984543,13.917315,13.917315,6.573044,8.179438,3.976189,9.039636999999999,8.6955574,9.323285250000001
2,no,yes,0,-wh_gap,The teacher reported,that,,,,the student,hit,,in art class.,0.0,9.610929333333333,1.091628,1.091628,,,,,,,2.056474,5.3056825,13.472021,13.472021,,,6.91443,9.704658666666667,9.704658666666667,8.312177799999999
2,no,no,0,-wh_no_gap,The teacher reported,that,,,,the student,hit,his classmate,in art class.,0.0,9.610929333333333,1.091628,1.091628,,,,,,,2.056474,5.3056825,13.472021,13.472021,5.140313,8.404654,5.128366,8.706589,8.585815,8.078073083333333
2,yes,yes,1,+wh_gap,The teacher reported,who,the other children claimed,,,the student,hit,,in art class.,0.0,9.610929333333333,11.682447,11.682447,6.521985,7.441742,,,,,6.385728,8.804197,14.310507,14.310507,,,3.604985,9.111540666666667,9.111540666666667,9.252551857142858
2,yes,no,1,+wh_no_gap,The teacher reported,who,the other children claimed,,,the student,hit,his classmate,in art class.,0.0,9.610929333333333,11.682447,11.682447,6.521985,7.441742,,,,,6.385728,8.804197,14.310507,14.310507,8.442966,9.7708975,4.37071,9.120404333333333,9.3806016,9.319007000000001
2,no,yes,1,-wh_gap,The teacher reported,that,the other children claimed,,,the student,hit,,in art class.,0.0,9.610929333333333,1.091628,1.091628,2.056474,6.897701250000001,,,,,3.930511,7.8967290000000006,14.186431,14.186431,,,6.207874,9.780124666666667,9.780124666666667,8.345391714285714
2,no,no,1,-wh_no_gap,The teacher reported,that,the other children claimed,,,the student,hit,his classmate,in art class.,0.0,9.610929333333333,1.091628,1.091628,2.056474,6.897701250000001,,,,,3.930511,7.8967290000000006,14.186431,14.186431,5.437575,8.8053535,5.236329,8.943042333333333,8.887966800000001,8.245934
2,yes,yes,2,+wh_gap,The teacher reported,who,the other children claimed,their friends said,,the student,hit,,in art class.,0.0,9.610929333333333,11.682447,11.682447,6.521985,7.441742,9.512964,9.901652333333333,,,6.004167,8.237049,14.18456,14.18456,,,4.028893,9.506485333333332,9.506485333333332,9.362663176470589
2,yes,no,2,+wh_no_gap,The teacher reported,who,the other children claimed,their friends said,,the student,hit,his classmate,in art class.,0.0,9.610929333333333,11.682447,11.682447,6.521985,7.441742,9.512964,9.901652333333333,,,6.004167,8.237049,14.18456,14.18456,7.422713,9.7973815,4.796836,9.451691666666667,9.5899676,9.399771368421055
2,no,yes,2,-wh_gap,The teacher reported,that,the other children claimed,their friends said,,the student,hit,,in art class.,0.0,9.610929333333333,1.091628,1.091628,2.056474,6.897701250000001,6.747428,9.516723666666666,,,3.891385,7.6783965,14.025037,14.025037,,,6.274088,10.074543666666665,10.074543666666665,8.568873705882353
2,no,no,2,-wh_no_gap,The teacher reported,that,the other children claimed,their friends said,,the student,hit,his classmate,in art class.,0.0,9.610929333333333,1.091628,1.091628,2.056474,6.897701250000001,6.747428,9.516723666666666,,,3.891385,7.6783965,14.025037,14.025037,5.93559,9.315966,5.327796,9.341735333333334,9.3314276,8.531808421052634
2,yes,yes,3,+wh_gap,The teacher reported,who,the other children claimed,their friends said,the teaching assistant stated,the student,hit,,in art class.,0.0,9.610929333333333,11.682447,11.682447,6.521985,7.441742,9.512964,9.901652333333333,6.004167,10.08280375,7.054381,8.347433,16.521265,16.521265,,,3.684494,9.101118666666666,9.101118666666666,9.563707714285714
2,yes,no,3,+wh_no_gap,The teacher reported,who,the other children claimed,their friends said,the teaching assistant stated,the student,hit,his classmate,in art class.,0.0,9.610929333333333,11.682447,11.682447,6.521985,7.441742,9.512964,9.901652333333333,6.004167,10.08280375,7.054381,8.347433,16.521265,16.521265,7.479414,9.154869,4.608315,9.019604666666668,9.0737104,9.517524260869566
2,no,yes,3,-wh_gap,The teacher reported,that,the other children claimed,their friends said,the teaching assistant stated,the student,hit,,in art class.,0.0,9.610929333333333,1.091628,1.091628,2.056474,6.897701250000001,6.747428,9.516723666666666,3.891385,9.778454250000001,4.645683,7.0968975,15.813246,15.813246,,,6.230715,9.624226,9.624226,8.764710857142855
2,no,no,3,-wh_no_gap,The teacher reported,that,the other children claimed,their friends said,the teaching assistant stated,the student,hit,his classmate,in art class.,0.0,9.610929333333333,1.091628,1.091628,2.056474,6.897701250000001,6.747428,9.516723666666666,3.891385,9.778454250000001,4.645683,7.0968975,15.813246,15.813246,4.918822,8.150616,5.40756,9.121754999999999,8.7332994,8.64577160869565
3,yes,yes,0,+wh_gap,I know,what,,,,the burglar,stole,,yesterday.,0.0,3.139138,4.561374,4.561374,,,,,,,3.557633,9.720476,12.031125,12.031125,,,12.090152,12.090152,12.090152,7.771696999999999
3,yes,no,0,+wh_no_gap,I know,what,,,,the burglar,stole,the jewels,yesterday.,0.0,3.139138,4.561374,4.561374,,,,,,,3.557633,9.720476,12.031125,12.031125,5.772654,9.723114,15.422214,15.422214,11.622814,8.575574333333334
3,no,yes,0,-wh_gap,I know,that,,,,the burglar,stole,,yesterday.,0.0,3.139138,2.352433,2.352433,,,,,,,2.35511,9.667734,12.451494,12.451494,,,16.105383,16.105383,16.105383,8.074722
3,no,no,0,-wh_no_gap,I know,that,,,,the burglar,stole,the jewels,yesterday.,0.0,3.139138,2.352433,2.352433,,,,,,,2.35511,9.667734,12.451494,12.451494,1.604144,6.324998,16.993122,16.993122,9.881039333333334,7.784532111111111
3,yes,yes,1,+wh_gap,I know,what,my mother thinks,,,the burglar,stole,,yesterday.,0.0,3.139138,4.561374,4.561374,7.158576,6.255904666666666,,,,,6.211039,10.3870875,11.968633,11.968633,,,11.975034,11.975034,11.975034,7.432520600000001
3,yes,no,1,+wh_no_gap,I know,what,my mother thinks,,,the burglar,stole,the jewels,yesterday.,0.0,3.139138,4.561374,4.561374,7.158576,6.255904666666666,,,,,6.211039,10.3870875,11.968633,11.968633,5.540863,8.875363,15.736129,15.736129,11.162284999999999,7.9864189166666675
3,no,yes,1,-wh_gap,I know,that,my mother thinks,,,the burglar,stole,,yesterday.,0.0,3.139138,2.352433,2.352433,6.504962,7.361770333333333,,,,,3.918189,9.214482,13.167025,13.167025,,,15.493334,15.493334,15.493334,7.780534300000001
3,no,no,1,-wh_no_gap,I know,that,my mother thinks,,,the burglar,stole,the jewels,yesterday.,0.0,3.139138,2.352433,2.352433,6.504962,7.361770333333333,,,,,3.918189,9.214482,13.167025,13.167025,2.240488,6.1970545,15.978481,15.978481,9.45753,7.557049916666668
3,yes,yes,2,+wh_gap,I know,what,my mother thinks,the reporter said,,the burglar,stole,,yesterday.,0.0,3.139138,4.561374,4.561374,7.158576,6.255904666666666,6.211039,8.762549333333334,,,5.931438,10.017214,10.764978,10.764978,,,11.879593,11.879593,11.879593,7.582616230769231
3,yes,no,2,+wh_no_gap,I know,what,my mother thinks,the reporter said,,the burglar,stole,the jewels,yesterday.,0.0,3.139138,4.561374,4.561374,7.158576,6.255904666666666,6.211039,8.762549333333334,,,5.931438,10.017214,10.764978,10.764978,4.977118,8.568284,15.695346,15.695346,10.943971333333332,7.968422133333333
3,no,yes,2,-wh_gap,I know,that,my mother thinks,the reporter said,,the burglar,stole,,yesterday.,0.0,3.139138,2.352433,2.352433,6.504962,7.361770333333333,3.918189,8.957409666666669,,,3.87148,8.751411000000001,10.263838,10.263838,,,15.641707,15.641707,15.641707,7.768970461538463
3,no,no,2,-wh_no_gap,I know,that,my mother thinks,the reporter said,,the burglar,stole,the jewels,yesterday.,0.0,3.139138,2.352433,2.352433,6.504962,7.361770333333333,3.918189,8.957409666666669,,,3.87148,8.751411000000001,10.263838,10.263838,2.090306,6.4030185,16.797199,16.797199,9.867745333333334,7.663876333333335
3,yes,yes,3,+wh_gap,I know,what,my mother thinks,the reporter said,the homeowners claimed,the burglar,stole,,yesterday.,0.0,3.139138,4.561374,4.561374,7.158576,6.255904666666666,6.211039,8.762549333333334,5.931438,12.874835333333332,7.14748,10.1175315,8.61656,8.61656,,,12.172167,12.172167,12.172167,8.47145675
3,yes,no,3,+wh_no_gap,I know,what,my mother thinks,the reporter said,the homeowners claimed,the burglar,stole,the jewels,yesterday.,0.0,3.139138,4.561374,4.561374,7.158576,6.255904666666666,6.211039,8.762549333333334,5.931438,12.874835333333332,7.14748,10.1175315,8.61656,8.61656,6.547795,8.898492,15.11,15.11,10.968994666666665,8.682118055555556
3,no,yes,3,-wh_gap,I know,that,my mother thinks,the reporter said,the homeowners claimed,the burglar,stole,,yesterday.,0.0,3.139138,2.352433,2.352433,6.504962,7.361770333333333,3.918189,8.957409666666669,3.87148,12.877946666666666,3.545239,8.272471,8.483088,8.483088,,,16.344439,16.344439,16.344439,8.599659875
3,no,no,3,-wh_no_gap,I know,that,my mother thinks,the reporter said,the homeowners claimed,the burglar,stole,the jewels,yesterday.,0.0,3.139138,2.352433,2.352433,6.504962,7.361770333333333,3.918189,8.957409666666669,3.87148,12.877946666666666,3.545239,8.272471,8.483088,8.483088,2.010771,6.059073,17.089664,17.089664,9.735936666666666,8.358773833333334
