,sentence_start,condition,levels_of_embedding,sentence_id,next_token_POS
129,I know what your friend threw,+wh_gap,0,2,VERB
130,I know what your friend threw,+wh_gap,0,2,NOUN
131,I know what your friend threw,+wh_gap,0,2,PROPN
132,I know what your friend threw,+wh_gap,0,2,NOUN
133,I know what your friend threw,+wh_gap,0,2,NOUN
134,I know what your friend threw,+wh_gap,0,2,ADJ
135,I know what your friend threw,+wh_gap,0,2,VERB
136,I know what your friend threw,+wh_gap,0,2,NOUN
137,I know what your friend threw,+wh_gap,0,2,ADJ
138,I know what your friend threw,+wh_gap,0,2,NOUN
139,I know what your friend threw,+wh_gap,0,2,ADV
140,I know what your friend threw,+wh_gap,0,2,NOUN
141,I know what your friend threw,+wh_gap,0,2,NOUN
142,I know what your friend threw,+wh_gap,0,2,NOUN
143,I know what your friend threw,+wh_gap,0,2,NOUN
144,I know what your friend threw,+wh_gap,0,2,ADJ
145,I know what your friend threw,+wh_gap,0,2,ADJ
146,I know what your friend threw,+wh_gap,0,2,VERB
147,I know what your friend threw,+wh_gap,0,2,PROPN
148,I know what your friend threw,+wh_gap,0,2,VERB
149,I know what your friend threw,+wh_gap,0,2,NOUN
150,I know what your friend threw,+wh_gap,0,2,CCONJ
151,I know what your friend threw,+wh_gap,0,2,NOUN
152,I know what your friend threw,+wh_gap,0,2,NOUN
153,I know what your friend threw,+wh_gap,0,2,NOUN
154,I know what your friend threw,+wh_gap,0,2,NUM
155,I know what your friend threw,+wh_gap,0,2,NOUN
156,I know what your friend threw,+wh_gap,0,2,PROPN
157,I know what your friend threw,+wh_gap,0,2,VERB
158,I know what your friend threw,+wh_gap,0,2,X
159,I know what your friend threw,+wh_gap,0,2,NUM
160,I know what your friend threw,+wh_gap,0,2,NOUN
161,I know what your friend threw,+wh_gap,0,2,PROPN
162,I know what your friend threw,+wh_gap,0,2,ADJ
163,I know what your friend threw,+wh_gap,0,2,NOUN
164,I know what your friend threw,+wh_gap,0,2,NOUN
165,I know what your friend threw,+wh_gap,0,2,NOUN
166,I know what your friend threw,+wh_gap,0,2,NOUN
167,I know what your friend threw,+wh_gap,0,2,VERB
168,I know what your friend threw,+wh_gap,0,2,PROPN
169,I know what your friend threw,+wh_gap,0,2,ADJ
170,I know what your friend threw,+wh_gap,0,2,ADV
171,I know what your friend threw,+wh_gap,0,2,NOUN
172,I know what your friend threw,+wh_gap,0,2,ADV
173,I know what your friend threw,+wh_gap,0,2,NUM
174,I know what your friend threw,+wh_gap,0,2,VERB
175,I know what your friend threw,+wh_gap,0,2,NOUN
176,I know what your friend threw,+wh_gap,0,2,PROPN
177,I know what your friend threw,+wh_gap,0,2,PROPN
178,I know what your friend threw,+wh_gap,0,2,NOUN
179,I know what your friend threw,+wh_gap,0,2,NOUN
180,I know what your friend threw,+wh_gap,0,2,ADJ
181,I know what your friend threw,+wh_gap,0,2,NUM
182,I know what your friend threw,+wh_gap,0,2,VERB
183,I know what your friend threw,+wh_gap,0,2,ADV
184,I know what your friend threw,+wh_gap,0,2,NOUN
185,I know what your friend threw,+wh_gap,0,2,VERB
186,I know what your friend threw,+wh_gap,0,2,NOUN
187,I know what your friend threw,+wh_gap,0,2,NOUN
188,I know what your friend threw,+wh_gap,0,2,NOUN
189,I know what your friend threw,+wh_gap,0,2,PROPN
190,I know what your friend threw,+wh_gap,0,2,NOUN
191,I know what your friend threw,+wh_gap,0,2,VERB
192,I know what your friend threw,+wh_gap,0,2,NOUN
193,I know what your friend threw,+wh_gap,0,2,VERB
194,I know what your friend threw,+wh_gap,0,2,NOUN
195,I know what your friend threw,+wh_gap,0,2,NOUN
196,I know what your friend threw,+wh_gap,0,2,NUM
197,I know what your friend threw,+wh_gap,0,2,NOUN
198,I know what your friend threw,+wh_gap,0,2,NOUN
199,I know what your friend threw,+wh_gap,0,2,NOUN
200,I know that our mother said your friend threw,-wh_no_gap,1,5,ADV
201,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
202,I know that our mother said your friend threw,-wh_no_gap,1,5,PROPN
203,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
204,I know that our mother said your friend threw,-wh_no_gap,1,5,VERB
205,I know that our mother said your friend threw,-wh_no_gap,1,5,PROPN
206,I know that our mother said your friend threw,-wh_no_gap,1,5,X
207,I know that our mother said your friend threw,-wh_no_gap,1,5,PROPN
208,I know that our mother said your friend threw,-wh_no_gap,1,5,PROPN
209,I know that our mother said your friend threw,-wh_no_gap,1,5,PROPN
210,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
211,I know that our mother said your friend threw,-wh_no_gap,1,5,VERB
212,I know that our mother said your friend threw,-wh_no_gap,1,5,ADV
213,I know that our mother said your friend threw,-wh_no_gap,1,5,NUM
214,I know that our mother said your friend threw,-wh_no_gap,1,5,X
215,I know that our mother said your friend threw,-wh_no_gap,1,5,VERB
216,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
217,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
218,I know that our mother said your friend threw,-wh_no_gap,1,5,ADJ
219,I know that our mother said your friend threw,-wh_no_gap,1,5,ADJ
220,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
221,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
222,I know that our mother said your friend threw,-wh_no_gap,1,5,VERB
223,I know that our mother said your friend threw,-wh_no_gap,1,5,PROPN
224,I know that our mother said your friend threw,-wh_no_gap,1,5,VERB
225,I know that our mother said your friend threw,-wh_no_gap,1,5,ADJ
226,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
227,I know that our mother said your friend threw,-wh_no_gap,1,5,ADV
228,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
229,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
230,I know that our mother said your friend threw,-wh_no_gap,1,5,ADJ
231,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
232,I know that our mother said your friend threw,-wh_no_gap,1,5,VERB
233,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
234,I know that our mother said your friend threw,-wh_no_gap,1,5,PROPN
235,I know that our mother said your friend threw,-wh_no_gap,1,5,PUNCT
236,I know that our mother said your friend threw,-wh_no_gap,1,5,PROPN
237,I know that our mother said your friend threw,-wh_no_gap,1,5,NUM
238,I know that our mother said your friend threw,-wh_no_gap,1,5,PROPN
239,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
240,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
241,I know that our mother said your friend threw,-wh_no_gap,1,5,VERB
242,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
243,I know that our mother said your friend threw,-wh_no_gap,1,5,ADV
244,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
245,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
246,I know that our mother said your friend threw,-wh_no_gap,1,5,ADJ
247,I know that our mother said your friend threw,-wh_no_gap,1,5,ADJ
248,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
249,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
250,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
251,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
252,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
253,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
254,I know that our mother said your friend threw,-wh_no_gap,1,5,X
255,I know that our mother said your friend threw,-wh_no_gap,1,5,VERB
256,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
257,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
258,I know that our mother said your friend threw,-wh_no_gap,1,5,ADJ
259,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
260,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
261,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
262,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
263,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
264,I know that our mother said your friend threw,-wh_no_gap,1,5,ADJ
265,I know that our mother said your friend threw,-wh_no_gap,1,5,ADJ
266,I know that our mother said your friend threw,-wh_no_gap,1,5,ADJ
267,I know that our mother said your friend threw,-wh_no_gap,1,5,PROPN
268,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
269,I know that our mother said your friend threw,-wh_no_gap,1,5,ADJ
270,I know that our mother said your friend threw,-wh_no_gap,1,5,NUM
271,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
272,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
273,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
274,I know that our mother said your friend threw,-wh_no_gap,1,5,NUM
275,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
276,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
277,I know that our mother said your friend threw,-wh_no_gap,1,5,PROPN
278,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
279,I know that our mother said your friend threw,-wh_no_gap,1,5,NUM
280,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
281,I know that our mother said your friend threw,-wh_no_gap,1,5,VERB
282,I know that our mother said your friend threw,-wh_no_gap,1,5,ADJ
283,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
284,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
285,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
286,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
287,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
288,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
289,I know that our mother said your friend threw,-wh_no_gap,1,5,ADJ
290,I know that our mother said your friend threw,-wh_no_gap,1,5,PROPN
291,I know that our mother said your friend threw,-wh_no_gap,1,5,VERB
292,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
293,I know that our mother said your friend threw,-wh_no_gap,1,5,PROPN
294,I know that our mother said your friend threw,-wh_no_gap,1,5,PROPN
295,I know that our mother said your friend threw,-wh_no_gap,1,5,VERB
296,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
297,I know that our mother said your friend threw,-wh_no_gap,1,5,NUM
298,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
299,I know that our mother said your friend threw,-wh_no_gap,1,5,NOUN
300,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
301,I know what our mother said your friend threw,+wh_gap,1,6,VERB
302,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
303,I know what our mother said your friend threw,+wh_gap,1,6,VERB
304,I know what our mother said your friend threw,+wh_gap,1,6,PROPN
305,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
306,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
307,I know what our mother said your friend threw,+wh_gap,1,6,ADJ
308,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
309,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
310,I know what our mother said your friend threw,+wh_gap,1,6,NUM
311,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
312,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
313,I know what our mother said your friend threw,+wh_gap,1,6,VERB
314,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
315,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
316,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
317,I know what our mother said your friend threw,+wh_gap,1,6,VERB
318,I know what our mother said your friend threw,+wh_gap,1,6,ADV
319,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
320,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
321,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
322,I know what our mother said your friend threw,+wh_gap,1,6,PROPN
323,I know what our mother said your friend threw,+wh_gap,1,6,NUM
324,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
325,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
326,I know what our mother said your friend threw,+wh_gap,1,6,PROPN
327,I know what our mother said your friend threw,+wh_gap,1,6,ADJ
328,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
329,I know what our mother said your friend threw,+wh_gap,1,6,VERB
330,I know what our mother said your friend threw,+wh_gap,1,6,ADV
331,I know what our mother said your friend threw,+wh_gap,1,6,PROPN
332,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
333,I know what our mother said your friend threw,+wh_gap,1,6,PROPN
334,I know what our mother said your friend threw,+wh_gap,1,6,ADV
335,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
336,I know what our mother said your friend threw,+wh_gap,1,6,VERB
337,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
338,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
339,I know what our mother said your friend threw,+wh_gap,1,6,NUM
340,I know what our mother said your friend threw,+wh_gap,1,6,NUM
341,I know what our mother said your friend threw,+wh_gap,1,6,ADJ
342,I know what our mother said your friend threw,+wh_gap,1,6,PROPN
343,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
344,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
345,I know what our mother said your friend threw,+wh_gap,1,6,VERB
346,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
347,I know what our mother said your friend threw,+wh_gap,1,6,PROPN
348,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
349,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
350,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
351,I know what our mother said your friend threw,+wh_gap,1,6,ADJ
352,I know what our mother said your friend threw,+wh_gap,1,6,ADV
353,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
354,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
355,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
356,I know what our mother said your friend threw,+wh_gap,1,6,VERB
357,I know what our mother said your friend threw,+wh_gap,1,6,VERB
358,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
359,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
360,I know what our mother said your friend threw,+wh_gap,1,6,PROPN
361,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
362,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
363,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
364,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
365,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
366,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
367,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
368,I know what our mother said your friend threw,+wh_gap,1,6,ADV
369,I know what our mother said your friend threw,+wh_gap,1,6,NUM
370,I know what our mother said your friend threw,+wh_gap,1,6,ADJ
371,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
372,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
373,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
374,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
375,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
376,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
377,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
378,I know what our mother said your friend threw,+wh_gap,1,6,NUM
379,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
380,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
381,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
382,I know what our mother said your friend threw,+wh_gap,1,6,VERB
383,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
384,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
385,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
386,I know what our mother said your friend threw,+wh_gap,1,6,ADJ
387,I know what our mother said your friend threw,+wh_gap,1,6,VERB
388,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
389,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
390,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
391,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
392,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
393,I know what our mother said your friend threw,+wh_gap,1,6,PROPN
394,I know what our mother said your friend threw,+wh_gap,1,6,PROPN
395,I know what our mother said your friend threw,+wh_gap,1,6,ADJ
396,I know what our mother said your friend threw,+wh_gap,1,6,PROPN
397,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
398,I know what our mother said your friend threw,+wh_gap,1,6,PROPN
399,I know what our mother said your friend threw,+wh_gap,1,6,NOUN
400,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,VERB
401,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,VERB
402,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
403,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,ADJ
404,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
405,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,PROPN
406,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NUM
407,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,PROPN
408,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,VERB
409,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
410,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
411,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NUM
412,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,PROPN
413,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,PROPN
414,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,PROPN
415,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
416,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
417,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,ADJ
418,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
419,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,VERB
420,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
421,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
422,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NUM
423,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,ADV
424,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,PROPN
425,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
426,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,PROPN
427,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,PROPN
428,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
429,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
430,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
431,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,VERB
432,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
433,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,VERB
434,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
435,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,PROPN
436,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
437,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NUM
438,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,ADV
439,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,ADJ
440,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,ADV
441,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NUM
442,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
443,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NUM
444,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
445,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
446,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,VERB
447,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
448,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
449,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,PROPN
450,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NUM
451,I know that our mother said her friend remarked your friend threw,-wh_no_gap,2,9,NOUN
