,sentence_start,condition,levels_of_embedding,sentence_id,next_token_POS
71,I know that,-wh_no_gap,0,1,PRON
72,I know that,-wh_no_gap,0,1,PRON
73,I know that,-wh_no_gap,0,1,PRON
74,I know that,-wh_no_gap,0,1,X
75,I know that,-wh_no_gap,0,1,SCONJ
76,I know that,-wh_no_gap,0,1,NOUN
77,I know that,-wh_no_gap,0,1,PRON
78,I know that,-wh_no_gap,0,1,PRON
79,I know that,-wh_no_gap,0,1,PRON
80,I know that,-wh_no_gap,0,1,X
81,I know that,-wh_no_gap,0,1,PRON
82,I know that,-wh_no_gap,0,1,PRON
83,I know that,-wh_no_gap,0,1,AUX
84,I know that,-wh_no_gap,0,1,PRON
85,I know that,-wh_no_gap,0,1,NOUN
86,I know that,-wh_no_gap,0,1,ADJ
87,I know that,-wh_no_gap,0,1,PRON
88,I know that,-wh_no_gap,0,1,ADJ
89,I know that,-wh_no_gap,0,1,PRON
90,I know that,-wh_no_gap,0,1,PRON
91,I know that,-wh_no_gap,0,1,NOUN
92,I know that,-wh_no_gap,0,1,PRON
93,I know that,-wh_no_gap,0,1,PRON
94,I know that,-wh_no_gap,0,1,PRON
95,I know that,-wh_no_gap,0,1,PRON
96,I know that,-wh_no_gap,0,1,PRON
97,I know that,-wh_no_gap,0,1,PRON
98,I know that,-wh_no_gap,0,1,PRON
99,I know that,-wh_no_gap,0,1,PROPN
100,I know who,+wh_gap,0,2,PUNCT
101,I know who,+wh_gap,0,2,ADV
102,I know who,+wh_gap,0,2,AUX
103,I know who,+wh_gap,0,2,PRON
104,I know who,+wh_gap,0,2,VERB
105,I know who,+wh_gap,0,2,VERB
106,I know who,+wh_gap,0,2,VERB
107,I know who,+wh_gap,0,2,PRON
108,I know who,+wh_gap,0,2,VERB
109,I know who,+wh_gap,0,2,PUNCT
110,I know who,+wh_gap,0,2,PUNCT
111,I know who,+wh_gap,0,2,AUX
112,I know who,+wh_gap,0,2,PRON
113,I know who,+wh_gap,0,2,PROPN
114,I know who,+wh_gap,0,2,PRON
115,I know who,+wh_gap,0,2,X
116,I know who,+wh_gap,0,2,PRON
117,I know who,+wh_gap,0,2,AUX
118,I know who,+wh_gap,0,2,PART
119,I know who,+wh_gap,0,2,AUX
120,I know who,+wh_gap,0,2,PROPN
121,I know who,+wh_gap,0,2,AUX
122,I know who,+wh_gap,0,2,X
123,I know who,+wh_gap,0,2,PROPN
124,I know who,+wh_gap,0,2,PUNCT
125,I know who,+wh_gap,0,2,VERB
126,I know who,+wh_gap,0,2,AUX
127,I know who,+wh_gap,0,2,AUX
128,I know who,+wh_gap,0,2,AUX
129,I know who,+wh_gap,0,2,AUX
130,I know who,+wh_gap,0,2,PRON
131,I know who,+wh_gap,0,2,AUX
132,I know who,+wh_gap,0,2,PUNCT
133,I know who,+wh_gap,0,2,PRON
134,I know who,+wh_gap,0,2,AUX
135,I know who,+wh_gap,0,2,AUX
136,I know who,+wh_gap,0,2,AUX
137,I know who,+wh_gap,0,2,AUX
138,I know who,+wh_gap,0,2,AUX
139,I know who,+wh_gap,0,2,PRON
140,I know who,+wh_gap,0,2,X
141,I know who,+wh_gap,0,2,VERB
142,I know who,+wh_gap,0,2,VERB
143,I know who,+wh_gap,0,2,PRON
144,I know who,+wh_gap,0,2,PRON
145,I know who,+wh_gap,0,2,VERB
146,I know who,+wh_gap,0,2,PRON
147,I know who,+wh_gap,0,2,VERB
148,I know who,+wh_gap,0,2,AUX
149,I know who,+wh_gap,0,2,PUNCT
150,I know who,+wh_gap,0,2,PRON
151,I know who,+wh_gap,0,2,AUX
152,I know who,+wh_gap,0,2,PRON
153,I know who,+wh_gap,0,2,PROPN
154,I know who,+wh_gap,0,2,VERB
155,I know who,+wh_gap,0,2,AUX
156,I know who,+wh_gap,0,2,PRON
157,I know who,+wh_gap,0,2,X
158,I know who,+wh_gap,0,2,AUX
159,I know who,+wh_gap,0,2,ADV
160,I know who,+wh_gap,0,2,VERB
161,I know who,+wh_gap,0,2,PRON
162,I know who,+wh_gap,0,2,PUNCT
163,I know who,+wh_gap,0,2,AUX
164,I know who,+wh_gap,0,2,VERB
165,I know who,+wh_gap,0,2,PUNCT
166,I know who,+wh_gap,0,2,PRON
167,I know who,+wh_gap,0,2,VERB
168,I know who,+wh_gap,0,2,NOUN
169,I know who,+wh_gap,0,2,AUX
170,I know who,+wh_gap,0,2,PRON
171,I know who,+wh_gap,0,2,PRON
172,I know who,+wh_gap,0,2,PUNCT
173,I know who,+wh_gap,0,2,AUX
174,I know who,+wh_gap,0,2,VERB
175,I know who,+wh_gap,0,2,PRON
176,I know who,+wh_gap,0,2,VERB
177,I know who,+wh_gap,0,2,VERB
178,I know who,+wh_gap,0,2,PRON
179,I know who,+wh_gap,0,2,AUX
180,I know who,+wh_gap,0,2,VERB
181,I know who,+wh_gap,0,2,AUX
182,I know who,+wh_gap,0,2,AUX
183,I know who,+wh_gap,0,2,PRON
184,I know who,+wh_gap,0,2,AUX
185,I know who,+wh_gap,0,2,SCONJ
186,I know who,+wh_gap,0,2,PRON
187,I know who,+wh_gap,0,2,PUNCT
188,I know who,+wh_gap,0,2,ADV
189,I know who,+wh_gap,0,2,PRON
190,I know who,+wh_gap,0,2,AUX
191,I know who,+wh_gap,0,2,PUNCT
192,I know who,+wh_gap,0,2,VERB
193,I know who,+wh_gap,0,2,AUX
194,I know who,+wh_gap,0,2,ADV
195,I know who,+wh_gap,0,2,VERB
196,I know who,+wh_gap,0,2,VERB
197,I know who,+wh_gap,0,2,VERB
198,I know who,+wh_gap,0,2,PRON
199,I know who,+wh_gap,0,2,VERB
200,I know that our mother said,-wh_no_gap,1,5,ADP
201,I know that our mother said,-wh_no_gap,1,5,PUNCT
202,I know that our mother said,-wh_no_gap,1,5,PRON
203,I know that our mother said,-wh_no_gap,1,5,SCONJ
204,I know that our mother said,-wh_no_gap,1,5,ADP
205,I know that our mother said,-wh_no_gap,1,5,PRON
206,I know that our mother said,-wh_no_gap,1,5,PUNCT
207,I know that our mother said,-wh_no_gap,1,5,PRON
208,I know that our mother said,-wh_no_gap,1,5,PRON
209,I know that our mother said,-wh_no_gap,1,5,PROPN
210,I know that our mother said,-wh_no_gap,1,5,PRON
211,I know that our mother said,-wh_no_gap,1,5,PRON
212,I know that our mother said,-wh_no_gap,1,5,SCONJ
213,I know that our mother said,-wh_no_gap,1,5,PRON
214,I know that our mother said,-wh_no_gap,1,5,SCONJ
215,I know that our mother said,-wh_no_gap,1,5,PUNCT
216,I know that our mother said,-wh_no_gap,1,5,VERB
217,I know that our mother said,-wh_no_gap,1,5,PUNCT
218,I know that our mother said,-wh_no_gap,1,5,PRON
219,I know that our mother said,-wh_no_gap,1,5,SCONJ
220,I know that our mother said,-wh_no_gap,1,5,PUNCT
221,I know that our mother said,-wh_no_gap,1,5,SCONJ
222,I know that our mother said,-wh_no_gap,1,5,PUNCT
223,I know that our mother said,-wh_no_gap,1,5,SCONJ
224,I know that our mother said,-wh_no_gap,1,5,PUNCT
225,I know that our mother said,-wh_no_gap,1,5,SCONJ
226,I know that our mother said,-wh_no_gap,1,5,PRON
227,I know that our mother said,-wh_no_gap,1,5,PUNCT
228,I know that our mother said,-wh_no_gap,1,5,PRON
229,I know that our mother said,-wh_no_gap,1,5,SCONJ
230,I know that our mother said,-wh_no_gap,1,5,PRON
231,I know that our mother said,-wh_no_gap,1,5,PRON
232,I know that our mother said,-wh_no_gap,1,5,PUNCT
233,I know that our mother said,-wh_no_gap,1,5,PRON
234,I know that our mother said,-wh_no_gap,1,5,PRON
235,I know that our mother said,-wh_no_gap,1,5,PRON
236,I know that our mother said,-wh_no_gap,1,5,PRON
237,I know that our mother said,-wh_no_gap,1,5,SCONJ
238,I know that our mother said,-wh_no_gap,1,5,PUNCT
239,I know that our mother said,-wh_no_gap,1,5,PRON
240,I know that our mother said,-wh_no_gap,1,5,SCONJ
241,I know that our mother said,-wh_no_gap,1,5,PUNCT
242,I know that our mother said,-wh_no_gap,1,5,AUX
243,I know that our mother said,-wh_no_gap,1,5,PRON
244,I know that our mother said,-wh_no_gap,1,5,PRON
245,I know that our mother said,-wh_no_gap,1,5,NOUN
246,I know that our mother said,-wh_no_gap,1,5,PUNCT
247,I know that our mother said,-wh_no_gap,1,5,SCONJ
248,I know that our mother said,-wh_no_gap,1,5,PRON
249,I know that our mother said,-wh_no_gap,1,5,PRON
250,I know that our mother said,-wh_no_gap,1,5,ADV
251,I know that our mother said,-wh_no_gap,1,5,SCONJ
252,I know that our mother said,-wh_no_gap,1,5,PUNCT
253,I know that our mother said,-wh_no_gap,1,5,PRON
254,I know that our mother said,-wh_no_gap,1,5,PUNCT
255,I know that our mother said,-wh_no_gap,1,5,SCONJ
256,I know that our mother said,-wh_no_gap,1,5,SCONJ
257,I know that our mother said,-wh_no_gap,1,5,PUNCT
258,I know that our mother said,-wh_no_gap,1,5,ADP
259,I know that our mother said,-wh_no_gap,1,5,PRON
260,I know that our mother said,-wh_no_gap,1,5,SCONJ
261,I know that our mother said,-wh_no_gap,1,5,SCONJ
262,I know that our mother said,-wh_no_gap,1,5,PRON
263,I know that our mother said,-wh_no_gap,1,5,SCONJ
264,I know that our mother said,-wh_no_gap,1,5,PUNCT
265,I know that our mother said,-wh_no_gap,1,5,INTJ
266,I know that our mother said,-wh_no_gap,1,5,PRON
267,I know that our mother said,-wh_no_gap,1,5,PUNCT
268,I know that our mother said,-wh_no_gap,1,5,PRON
269,I know that our mother said,-wh_no_gap,1,5,PRON
270,I know that our mother said,-wh_no_gap,1,5,SCONJ
271,I know that our mother said,-wh_no_gap,1,5,PRON
272,I know that our mother said,-wh_no_gap,1,5,SCONJ
273,I know that our mother said,-wh_no_gap,1,5,PRON
274,I know that our mother said,-wh_no_gap,1,5,SCONJ
275,I know that our mother said,-wh_no_gap,1,5,PRON
276,I know that our mother said,-wh_no_gap,1,5,SCONJ
277,I know that our mother said,-wh_no_gap,1,5,NOUN
278,I know that our mother said,-wh_no_gap,1,5,PUNCT
279,I know that our mother said,-wh_no_gap,1,5,SCONJ
280,I know that our mother said,-wh_no_gap,1,5,SCONJ
281,I know that our mother said,-wh_no_gap,1,5,PUNCT
282,I know that our mother said,-wh_no_gap,1,5,NOUN
283,I know that our mother said,-wh_no_gap,1,5,PRON
284,I know that our mother said,-wh_no_gap,1,5,SCONJ
285,I know that our mother said,-wh_no_gap,1,5,PUNCT
286,I know that our mother said,-wh_no_gap,1,5,PRON
287,I know that our mother said,-wh_no_gap,1,5,PUNCT
288,I know that our mother said,-wh_no_gap,1,5,PUNCT
289,I know that our mother said,-wh_no_gap,1,5,SCONJ
290,I know that our mother said,-wh_no_gap,1,5,ADP
291,I know that our mother said,-wh_no_gap,1,5,PRON
292,I know that our mother said,-wh_no_gap,1,5,SCONJ
293,I know that our mother said,-wh_no_gap,1,5,PRON
294,I know that our mother said,-wh_no_gap,1,5,PRON
295,I know that our mother said,-wh_no_gap,1,5,SCONJ
296,I know that our mother said,-wh_no_gap,1,5,SCONJ
297,I know that our mother said,-wh_no_gap,1,5,PRON
298,I know that our mother said,-wh_no_gap,1,5,PRON
299,I know that our mother said,-wh_no_gap,1,5,PRON
300,I know who our mother said,+wh_gap,1,6,SCONJ
301,I know who our mother said,+wh_gap,1,6,AUX
302,I know who our mother said,+wh_gap,1,6,ADP
303,I know who our mother said,+wh_gap,1,6,PUNCT
304,I know who our mother said,+wh_gap,1,6,ADV
305,I know who our mother said,+wh_gap,1,6,PRON
306,I know who our mother said,+wh_gap,1,6,AUX
307,I know who our mother said,+wh_gap,1,6,AUX
308,I know who our mother said,+wh_gap,1,6,AUX
309,I know who our mother said,+wh_gap,1,6,AUX
310,I know who our mother said,+wh_gap,1,6,PUNCT
311,I know who our mother said,+wh_gap,1,6,ADP
312,I know who our mother said,+wh_gap,1,6,AUX
313,I know who our mother said,+wh_gap,1,6,ADP
314,I know who our mother said,+wh_gap,1,6,PUNCT
315,I know who our mother said,+wh_gap,1,6,AUX
316,I know who our mother said,+wh_gap,1,6,PUNCT
317,I know who our mother said,+wh_gap,1,6,CCONJ
318,I know who our mother said,+wh_gap,1,6,PRON
319,I know who our mother said,+wh_gap,1,6,PUNCT
320,I know who our mother said,+wh_gap,1,6,PUNCT
321,I know who our mother said,+wh_gap,1,6,AUX
322,I know who our mother said,+wh_gap,1,6,PUNCT
323,I know who our mother said,+wh_gap,1,6,PRON
324,I know who our mother said,+wh_gap,1,6,CCONJ
325,I know who our mother said,+wh_gap,1,6,PUNCT
326,I know who our mother said,+wh_gap,1,6,ADP
327,I know who our mother said,+wh_gap,1,6,AUX
328,I know who our mother said,+wh_gap,1,6,ADP
329,I know who our mother said,+wh_gap,1,6,ADV
330,I know who our mother said,+wh_gap,1,6,PUNCT
331,I know who our mother said,+wh_gap,1,6,PRON
332,I know who our mother said,+wh_gap,1,6,PUNCT
333,I know who our mother said,+wh_gap,1,6,PROPN
334,I know who our mother said,+wh_gap,1,6,PUNCT
335,I know who our mother said,+wh_gap,1,6,AUX
336,I know who our mother said,+wh_gap,1,6,PRON
337,I know who our mother said,+wh_gap,1,6,PUNCT
338,I know who our mother said,+wh_gap,1,6,PUNCT
339,I know who our mother said,+wh_gap,1,6,AUX
340,I know who our mother said,+wh_gap,1,6,PART
341,I know who our mother said,+wh_gap,1,6,ADP
342,I know who our mother said,+wh_gap,1,6,ADP
343,I know who our mother said,+wh_gap,1,6,PUNCT
344,I know who our mother said,+wh_gap,1,6,PUNCT
345,I know who our mother said,+wh_gap,1,6,PUNCT
346,I know who our mother said,+wh_gap,1,6,PUNCT
347,I know who our mother said,+wh_gap,1,6,ADP
348,I know who our mother said,+wh_gap,1,6,AUX
349,I know who our mother said,+wh_gap,1,6,ADP
350,I know who our mother said,+wh_gap,1,6,VERB
351,I know who our mother said,+wh_gap,1,6,ADP
352,I know who our mother said,+wh_gap,1,6,CCONJ
353,I know who our mother said,+wh_gap,1,6,PUNCT
354,I know who our mother said,+wh_gap,1,6,ADV
355,I know who our mother said,+wh_gap,1,6,AUX
356,I know who our mother said,+wh_gap,1,6,PUNCT
357,I know who our mother said,+wh_gap,1,6,ADP
358,I know who our mother said,+wh_gap,1,6,ADP
359,I know who our mother said,+wh_gap,1,6,ADP
360,I know who our mother said,+wh_gap,1,6,PUNCT
361,I know who our mother said,+wh_gap,1,6,PUNCT
362,I know who our mother said,+wh_gap,1,6,PUNCT
363,I know who our mother said,+wh_gap,1,6,PUNCT
364,I know who our mother said,+wh_gap,1,6,PUNCT
365,I know who our mother said,+wh_gap,1,6,ADP
366,I know who our mother said,+wh_gap,1,6,ADV
367,I know who our mother said,+wh_gap,1,6,ADP
368,I know who our mother said,+wh_gap,1,6,PUNCT
369,I know who our mother said,+wh_gap,1,6,PUNCT
370,I know who our mother said,+wh_gap,1,6,PUNCT
371,I know who our mother said,+wh_gap,1,6,PUNCT
372,I know who our mother said,+wh_gap,1,6,PUNCT
373,I know who our mother said,+wh_gap,1,6,AUX
374,I know who our mother said,+wh_gap,1,6,PUNCT
375,I know who our mother said,+wh_gap,1,6,PRON
376,I know who our mother said,+wh_gap,1,6,AUX
377,I know who our mother said,+wh_gap,1,6,PRON
378,I know who our mother said,+wh_gap,1,6,X
379,I know who our mother said,+wh_gap,1,6,AUX
380,I know who our mother said,+wh_gap,1,6,PRON
381,I know who our mother said,+wh_gap,1,6,PUNCT
382,I know who our mother said,+wh_gap,1,6,PUNCT
383,I know who our mother said,+wh_gap,1,6,ADP
384,I know who our mother said,+wh_gap,1,6,PRON
385,I know who our mother said,+wh_gap,1,6,PUNCT
386,I know who our mother said,+wh_gap,1,6,AUX
387,I know who our mother said,+wh_gap,1,6,AUX
388,I know who our mother said,+wh_gap,1,6,ADP
389,I know who our mother said,+wh_gap,1,6,CCONJ
390,I know who our mother said,+wh_gap,1,6,SCONJ
391,I know who our mother said,+wh_gap,1,6,SCONJ
392,I know who our mother said,+wh_gap,1,6,PUNCT
393,I know who our mother said,+wh_gap,1,6,AUX
394,I know who our mother said,+wh_gap,1,6,PUNCT
395,I know who our mother said,+wh_gap,1,6,AUX
396,I know who our mother said,+wh_gap,1,6,VERB
397,I know who our mother said,+wh_gap,1,6,AUX
398,I know who our mother said,+wh_gap,1,6,PUNCT
399,I know who our mother said,+wh_gap,1,6,PRON
400,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
401,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
402,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
403,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
404,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
405,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
406,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
407,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
408,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
409,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
410,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
411,I know that our mother said her friend remarked,-wh_no_gap,2,9,X
412,I know that our mother said her friend remarked,-wh_no_gap,2,9,PRON
413,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
414,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
415,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
416,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
417,I know that our mother said her friend remarked,-wh_no_gap,2,9,PRON
418,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
419,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
420,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
421,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
422,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
423,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
424,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
425,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
426,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
427,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
428,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
429,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
430,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
431,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
432,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
433,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
434,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
435,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
436,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
437,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
438,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
439,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
440,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
441,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
442,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
443,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
444,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
445,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
446,I know that our mother said her friend remarked,-wh_no_gap,2,9,PRON
447,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
448,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
449,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
450,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
451,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
452,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
453,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
454,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
455,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
456,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
457,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
458,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
459,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
460,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADJ
461,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
462,I know that our mother said her friend remarked,-wh_no_gap,2,9,CCONJ
463,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
464,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
465,I know that our mother said her friend remarked,-wh_no_gap,2,9,PRON
466,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
467,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
468,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
469,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
470,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
471,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
472,I know that our mother said her friend remarked,-wh_no_gap,2,9,PRON
473,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
474,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
475,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
476,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
477,I know that our mother said her friend remarked,-wh_no_gap,2,9,PRON
478,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
479,I know that our mother said her friend remarked,-wh_no_gap,2,9,PRON
480,I know that our mother said her friend remarked,-wh_no_gap,2,9,PRON
481,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
482,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
483,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
484,I know that our mother said her friend remarked,-wh_no_gap,2,9,PRON
485,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
486,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
487,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
488,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
489,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
490,I know that our mother said her friend remarked,-wh_no_gap,2,9,PRON
491,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
492,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADP
493,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
494,I know that our mother said her friend remarked,-wh_no_gap,2,9,PUNCT
495,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
496,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
497,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
498,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
499,I know that our mother said her friend remarked,-wh_no_gap,2,9,SCONJ
500,I know who our mother said her friend remarked,+wh_gap,2,10,SCONJ
501,I know who our mother said her friend remarked,+wh_gap,2,10,ADP
502,I know who our mother said her friend remarked,+wh_gap,2,10,PUNCT
503,I know who our mother said her friend remarked,+wh_gap,2,10,CCONJ
504,I know who our mother said her friend remarked,+wh_gap,2,10,AUX
505,I know who our mother said her friend remarked,+wh_gap,2,10,ADP
506,I know who our mother said her friend remarked,+wh_gap,2,10,PUNCT
507,I know who our mother said her friend remarked,+wh_gap,2,10,PUNCT
508,I know who our mother said her friend remarked,+wh_gap,2,10,PUNCT
509,I know who our mother said her friend remarked,+wh_gap,2,10,PUNCT
510,I know who our mother said her friend remarked,+wh_gap,2,10,PUNCT
511,I know who our mother said her friend remarked,+wh_gap,2,10,PUNCT
512,I know who our mother said her friend remarked,+wh_gap,2,10,PUNCT
513,I know who our mother said her friend remarked,+wh_gap,2,10,SCONJ
514,I know who our mother said her friend remarked,+wh_gap,2,10,ADP
515,I know who our mother said her friend remarked,+wh_gap,2,10,PUNCT
516,I know who our mother said her friend remarked,+wh_gap,2,10,PUNCT
517,I know who our mother said her friend remarked,+wh_gap,2,10,PUNCT
518,I know who our mother said her friend remarked,+wh_gap,2,10,PUNCT
519,I know who our mother said her friend remarked,+wh_gap,2,10,ADP
520,I know who our mother said her friend remarked,+wh_gap,2,10,PUNCT
