,sentence_start,condition,levels_of_embedding,sentence_id,next_token_POS
209,I know that our mother said,-wh_no_gap,1,5,NOUN
210,I know that our mother said,-wh_no_gap,1,5,NOUN
211,I know that our mother said,-wh_no_gap,1,5,NOUN
212,I know that our mother said,-wh_no_gap,1,5,PROPN
213,I know that our mother said,-wh_no_gap,1,5,NOUN
214,I know that our mother said,-wh_no_gap,1,5,NOUN
215,I know that our mother said,-wh_no_gap,1,5,NOUN
216,I know that our mother said,-wh_no_gap,1,5,X
217,I know that our mother said,-wh_no_gap,1,5,NOUN
218,I know that our mother said,-wh_no_gap,1,5,ADJ
219,I know that our mother said,-wh_no_gap,1,5,NOUN
220,I know that our mother said,-wh_no_gap,1,5,VERB
221,I know that our mother said,-wh_no_gap,1,5,NOUN
222,I know that our mother said,-wh_no_gap,1,5,NOUN
223,I know that our mother said,-wh_no_gap,1,5,NUM
224,I know that our mother said,-wh_no_gap,1,5,ADJ
225,I know that our mother said,-wh_no_gap,1,5,NOUN
226,I know that our mother said,-wh_no_gap,1,5,NOUN
227,I know that our mother said,-wh_no_gap,1,5,NUM
228,I know that our mother said,-wh_no_gap,1,5,NOUN
229,I know that our mother said,-wh_no_gap,1,5,PROPN
230,I know that our mother said,-wh_no_gap,1,5,VERB
231,I know that our mother said,-wh_no_gap,1,5,NOUN
232,I know that our mother said,-wh_no_gap,1,5,NOUN
233,I know that our mother said,-wh_no_gap,1,5,NOUN
234,I know that our mother said,-wh_no_gap,1,5,NUM
235,I know that our mother said,-wh_no_gap,1,5,ADJ
236,I know that our mother said,-wh_no_gap,1,5,NOUN
237,I know that our mother said,-wh_no_gap,1,5,ADJ
238,I know that our mother said,-wh_no_gap,1,5,VERB
239,I know that our mother said,-wh_no_gap,1,5,VERB
240,I know that our mother said,-wh_no_gap,1,5,PROPN
241,I know that our mother said,-wh_no_gap,1,5,ADV
242,I know that our mother said,-wh_no_gap,1,5,NOUN
243,I know that our mother said,-wh_no_gap,1,5,X
244,I know that our mother said,-wh_no_gap,1,5,VERB
245,I know that our mother said,-wh_no_gap,1,5,VERB
246,I know that our mother said,-wh_no_gap,1,5,NOUN
247,I know that our mother said,-wh_no_gap,1,5,ADV
248,I know that our mother said,-wh_no_gap,1,5,PROPN
249,I know that our mother said,-wh_no_gap,1,5,PROPN
250,I know that our mother said,-wh_no_gap,1,5,ADJ
251,I know that our mother said,-wh_no_gap,1,5,NOUN
252,I know that our mother said,-wh_no_gap,1,5,NOUN
253,I know that our mother said,-wh_no_gap,1,5,NOUN
254,I know that our mother said,-wh_no_gap,1,5,PROPN
255,I know that our mother said,-wh_no_gap,1,5,ADJ
256,I know that our mother said,-wh_no_gap,1,5,ADJ
257,I know that our mother said,-wh_no_gap,1,5,NOUN
258,I know that our mother said,-wh_no_gap,1,5,ADJ
259,I know that our mother said,-wh_no_gap,1,5,NOUN
260,I know that our mother said,-wh_no_gap,1,5,NOUN
261,I know that our mother said,-wh_no_gap,1,5,ADJ
262,I know that our mother said,-wh_no_gap,1,5,VERB
263,I know that our mother said,-wh_no_gap,1,5,NOUN
264,I know that our mother said,-wh_no_gap,1,5,NOUN
265,I know that our mother said,-wh_no_gap,1,5,NOUN
266,I know that our mother said,-wh_no_gap,1,5,VERB
267,I know that our mother said,-wh_no_gap,1,5,NOUN
268,I know that our mother said,-wh_no_gap,1,5,X
269,I know that our mother said,-wh_no_gap,1,5,VERB
270,I know that our mother said,-wh_no_gap,1,5,NOUN
271,I know that our mother said,-wh_no_gap,1,5,NUM
272,I know that our mother said,-wh_no_gap,1,5,NOUN
273,I know that our mother said,-wh_no_gap,1,5,NOUN
274,I know that our mother said,-wh_no_gap,1,5,X
275,I know that our mother said,-wh_no_gap,1,5,VERB
276,I know that our mother said,-wh_no_gap,1,5,VERB
277,I know that our mother said,-wh_no_gap,1,5,NOUN
278,I know that our mother said,-wh_no_gap,1,5,NUM
279,I know that our mother said,-wh_no_gap,1,5,VERB
280,I know that our mother said,-wh_no_gap,1,5,NOUN
281,I know that our mother said,-wh_no_gap,1,5,NOUN
282,I know that our mother said,-wh_no_gap,1,5,PROPN
283,I know that our mother said,-wh_no_gap,1,5,ADV
284,I know that our mother said,-wh_no_gap,1,5,NOUN
285,I know that our mother said,-wh_no_gap,1,5,NOUN
286,I know that our mother said,-wh_no_gap,1,5,PROPN
287,I know that our mother said,-wh_no_gap,1,5,VERB
288,I know that our mother said,-wh_no_gap,1,5,VERB
289,I know that our mother said,-wh_no_gap,1,5,PROPN
290,I know that our mother said,-wh_no_gap,1,5,NOUN
291,I know that our mother said,-wh_no_gap,1,5,NOUN
292,I know that our mother said,-wh_no_gap,1,5,PROPN
293,I know that our mother said,-wh_no_gap,1,5,NOUN
294,I know that our mother said,-wh_no_gap,1,5,NOUN
295,I know that our mother said,-wh_no_gap,1,5,NOUN
296,I know that our mother said,-wh_no_gap,1,5,NOUN
297,I know that our mother said,-wh_no_gap,1,5,NOUN
298,I know that our mother said,-wh_no_gap,1,5,NOUN
299,I know that our mother said,-wh_no_gap,1,5,PROPN
300,I know who our mother said,+wh_gap,1,6,NOUN
301,I know who our mother said,+wh_gap,1,6,ADJ
302,I know who our mother said,+wh_gap,1,6,ADJ
303,I know who our mother said,+wh_gap,1,6,ADJ
304,I know who our mother said,+wh_gap,1,6,NOUN
305,I know who our mother said,+wh_gap,1,6,NOUN
306,I know who our mother said,+wh_gap,1,6,PROPN
307,I know who our mother said,+wh_gap,1,6,NOUN
308,I know who our mother said,+wh_gap,1,6,NOUN
309,I know who our mother said,+wh_gap,1,6,NOUN
310,I know who our mother said,+wh_gap,1,6,NOUN
311,I know who our mother said,+wh_gap,1,6,NOUN
312,I know who our mother said,+wh_gap,1,6,NOUN
313,I know who our mother said,+wh_gap,1,6,NOUN
314,I know who our mother said,+wh_gap,1,6,VERB
315,I know who our mother said,+wh_gap,1,6,NOUN
316,I know who our mother said,+wh_gap,1,6,NOUN
317,I know who our mother said,+wh_gap,1,6,ADJ
318,I know who our mother said,+wh_gap,1,6,NOUN
319,I know who our mother said,+wh_gap,1,6,NOUN
320,I know who our mother said,+wh_gap,1,6,NOUN
321,I know who our mother said,+wh_gap,1,6,X
322,I know who our mother said,+wh_gap,1,6,NOUN
323,I know who our mother said,+wh_gap,1,6,NOUN
324,I know who our mother said,+wh_gap,1,6,ADJ
325,I know who our mother said,+wh_gap,1,6,NOUN
326,I know who our mother said,+wh_gap,1,6,ADJ
327,I know who our mother said,+wh_gap,1,6,VERB
328,I know who our mother said,+wh_gap,1,6,NOUN
329,I know who our mother said,+wh_gap,1,6,ADJ
330,I know who our mother said,+wh_gap,1,6,NOUN
331,I know who our mother said,+wh_gap,1,6,NOUN
332,I know who our mother said,+wh_gap,1,6,NOUN
333,I know who our mother said,+wh_gap,1,6,NOUN
334,I know who our mother said,+wh_gap,1,6,NOUN
335,I know who our mother said,+wh_gap,1,6,NOUN
336,I know who our mother said,+wh_gap,1,6,NOUN
337,I know who our mother said,+wh_gap,1,6,NOUN
338,I know who our mother said,+wh_gap,1,6,VERB
339,I know who our mother said,+wh_gap,1,6,PROPN
340,I know who our mother said,+wh_gap,1,6,NOUN
341,I know who our mother said,+wh_gap,1,6,NUM
342,I know who our mother said,+wh_gap,1,6,ADP
343,I know who our mother said,+wh_gap,1,6,ADJ
344,I know who our mother said,+wh_gap,1,6,NOUN
345,I know who our mother said,+wh_gap,1,6,ADJ
346,I know who our mother said,+wh_gap,1,6,PROPN
347,I know who our mother said,+wh_gap,1,6,PROPN
348,I know who our mother said,+wh_gap,1,6,NOUN
349,I know who our mother said,+wh_gap,1,6,NOUN
350,I know who our mother said,+wh_gap,1,6,NOUN
351,I know who our mother said,+wh_gap,1,6,NOUN
352,I know who our mother said,+wh_gap,1,6,NOUN
353,I know who our mother said,+wh_gap,1,6,VERB
354,I know who our mother said,+wh_gap,1,6,ADJ
355,I know who our mother said,+wh_gap,1,6,NOUN
356,I know who our mother said,+wh_gap,1,6,NOUN
357,I know who our mother said,+wh_gap,1,6,PROPN
358,I know who our mother said,+wh_gap,1,6,ADJ
359,I know who our mother said,+wh_gap,1,6,NOUN
360,I know who our mother said,+wh_gap,1,6,VERB
361,I know who our mother said,+wh_gap,1,6,NOUN
362,I know who our mother said,+wh_gap,1,6,NOUN
363,I know who our mother said,+wh_gap,1,6,NOUN
364,I know who our mother said,+wh_gap,1,6,NOUN
365,I know who our mother said,+wh_gap,1,6,NOUN
366,I know who our mother said,+wh_gap,1,6,NOUN
367,I know who our mother said,+wh_gap,1,6,NOUN
368,I know who our mother said,+wh_gap,1,6,NOUN
369,I know who our mother said,+wh_gap,1,6,NUM
370,I know who our mother said,+wh_gap,1,6,NOUN
371,I know who our mother said,+wh_gap,1,6,NOUN
372,I know who our mother said,+wh_gap,1,6,NOUN
373,I know who our mother said,+wh_gap,1,6,NOUN
374,I know who our mother said,+wh_gap,1,6,PROPN
375,I know who our mother said,+wh_gap,1,6,NUM
376,I know who our mother said,+wh_gap,1,6,NUM
377,I know who our mother said,+wh_gap,1,6,NUM
378,I know who our mother said,+wh_gap,1,6,ADV
379,I know who our mother said,+wh_gap,1,6,NOUN
380,I know who our mother said,+wh_gap,1,6,NOUN
381,I know who our mother said,+wh_gap,1,6,NOUN
382,I know who our mother said,+wh_gap,1,6,NUM
383,I know who our mother said,+wh_gap,1,6,NOUN
384,I know who our mother said,+wh_gap,1,6,VERB
385,I know who our mother said,+wh_gap,1,6,ADJ
386,I know who our mother said,+wh_gap,1,6,ADV
387,I know who our mother said,+wh_gap,1,6,NOUN
388,I know who our mother said,+wh_gap,1,6,ADP
389,I know who our mother said,+wh_gap,1,6,NOUN
390,I know who our mother said,+wh_gap,1,6,PROPN
391,I know who our mother said,+wh_gap,1,6,ADJ
392,I know who our mother said,+wh_gap,1,6,VERB
393,I know who our mother said,+wh_gap,1,6,VERB
394,I know who our mother said,+wh_gap,1,6,VERB
395,I know who our mother said,+wh_gap,1,6,NOUN
396,I know who our mother said,+wh_gap,1,6,NOUN
397,I know who our mother said,+wh_gap,1,6,ADV
398,I know who our mother said,+wh_gap,1,6,VERB
399,I know who our mother said,+wh_gap,1,6,ADV
400,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADJ
401,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
402,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
403,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
404,I know that our mother said her friend remarked,-wh_no_gap,2,9,X
405,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
406,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADJ
407,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
408,I know that our mother said her friend remarked,-wh_no_gap,2,9,VERB
409,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
410,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
411,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
412,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
413,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADJ
414,I know that our mother said her friend remarked,-wh_no_gap,2,9,X
415,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
416,I know that our mother said her friend remarked,-wh_no_gap,2,9,NUM
417,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
418,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
419,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
420,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
421,I know that our mother said her friend remarked,-wh_no_gap,2,9,VERB
422,I know that our mother said her friend remarked,-wh_no_gap,2,9,NUM
423,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
424,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
425,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADV
426,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
427,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
428,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADJ
429,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
430,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
431,I know that our mother said her friend remarked,-wh_no_gap,2,9,VERB
432,I know that our mother said her friend remarked,-wh_no_gap,2,9,X
433,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADJ
434,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADJ
435,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
436,I know that our mother said her friend remarked,-wh_no_gap,2,9,PROPN
437,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
438,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
439,I know that our mother said her friend remarked,-wh_no_gap,2,9,VERB
440,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
441,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
442,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADV
443,I know that our mother said her friend remarked,-wh_no_gap,2,9,NUM
444,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADJ
445,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
446,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
447,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADV
448,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
449,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
450,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADJ
451,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
452,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
453,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
454,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
455,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
456,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
457,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
458,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADV
459,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
460,I know that our mother said her friend remarked,-wh_no_gap,2,9,NUM
461,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
462,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
463,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
464,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
465,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
466,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADJ
467,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
468,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
469,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADJ
470,I know that our mother said her friend remarked,-wh_no_gap,2,9,NUM
471,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
472,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
473,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADJ
474,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
475,I know that our mother said her friend remarked,-wh_no_gap,2,9,VERB
476,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
477,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADJ
478,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
479,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADJ
480,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
481,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
482,I know that our mother said her friend remarked,-wh_no_gap,2,9,X
483,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
484,I know that our mother said her friend remarked,-wh_no_gap,2,9,X
485,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADJ
486,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
487,I know that our mother said her friend remarked,-wh_no_gap,2,9,PROPN
488,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADJ
489,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
490,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADJ
491,I know that our mother said her friend remarked,-wh_no_gap,2,9,PROPN
492,I know that our mother said her friend remarked,-wh_no_gap,2,9,PROPN
493,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADJ
494,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
495,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADV
496,I know that our mother said her friend remarked,-wh_no_gap,2,9,VERB
497,I know that our mother said her friend remarked,-wh_no_gap,2,9,ADV
498,I know that our mother said her friend remarked,-wh_no_gap,2,9,NOUN
499,I know that our mother said her friend remarked,-wh_no_gap,2,9,X
500,I know who our mother said her friend remarked,+wh_gap,2,10,NUM
501,I know who our mother said her friend remarked,+wh_gap,2,10,NUM
502,I know who our mother said her friend remarked,+wh_gap,2,10,NOUN
503,I know who our mother said her friend remarked,+wh_gap,2,10,ADJ
504,I know who our mother said her friend remarked,+wh_gap,2,10,NOUN
505,I know who our mother said her friend remarked,+wh_gap,2,10,PROPN
506,I know who our mother said her friend remarked,+wh_gap,2,10,VERB
507,I know who our mother said her friend remarked,+wh_gap,2,10,PROPN
508,I know who our mother said her friend remarked,+wh_gap,2,10,NOUN
509,I know who our mother said her friend remarked,+wh_gap,2,10,VERB
510,I know who our mother said her friend remarked,+wh_gap,2,10,NOUN
511,I know who our mother said her friend remarked,+wh_gap,2,10,NOUN
512,I know who our mother said her friend remarked,+wh_gap,2,10,NOUN
513,I know who our mother said her friend remarked,+wh_gap,2,10,NOUN
514,I know who our mother said her friend remarked,+wh_gap,2,10,ADV
515,I know who our mother said her friend remarked,+wh_gap,2,10,NOUN
516,I know who our mother said her friend remarked,+wh_gap,2,10,NOUN
517,I know who our mother said her friend remarked,+wh_gap,2,10,NOUN
518,I know who our mother said her friend remarked,+wh_gap,2,10,PROPN
519,I know who our mother said her friend remarked,+wh_gap,2,10,ADJ
520,I know who our mother said her friend remarked,+wh_gap,2,10,NUM
521,I know who our mother said her friend remarked,+wh_gap,2,10,ADV
522,I know who our mother said her friend remarked,+wh_gap,2,10,NOUN
523,I know who our mother said her friend remarked,+wh_gap,2,10,NOUN
